#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	14:22:54.715	1.81163131E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
2	02/09/2022	14:22:56.160	8.98912742E-1	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
3	02/09/2022	14:22:57.538	1.64826236E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
4	02/09/2022	14:22:59.015	6.02509304E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
5	02/09/2022	14:23:00.399	2.68139842E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
6	02/09/2022	14:23:01.870	4.38335010E-1	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
7	02/09/2022	14:23:03.390	3.20141790E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
8	02/09/2022	14:23:04.791	2.23002457E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
9	02/09/2022	14:23:06.349	1.57079633E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
10	02/09/2022	14:23:07.744	2.74199066E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
11	02/09/2022	14:23:09.131	5.90084060E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
12	02/09/2022	14:23:10.609	2.28869934E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
13	02/09/2022	14:23:12.020	3.68270438E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
14	02/09/2022	14:23:13.473	3.88403935E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
15	02/09/2022	14:23:14.964	1.57731575E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
16	02/09/2022	14:23:16.361	5.66230658E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
17	02/09/2022	14:23:17.898	5.07824340E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
18	02/09/2022	14:23:19.279	3.83111702E-1	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
19	02/09/2022	14:23:20.674	2.00606338E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
20	02/09/2022	14:23:22.120	2.63921395E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
21	02/09/2022	14:23:23.505	3.01849070E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
22	02/09/2022	14:23:25.052	3.09480624E-1	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
23	02/09/2022	14:23:26.476	3.54004416E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
24	02/09/2022	14:23:27.855	4.95667542E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
25	02/09/2022	14:23:29.394	3.25894218E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
26	02/09/2022	14:23:30.815	3.68999079E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
27	02/09/2022	14:23:32.267	4.20655882E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
28	02/09/2022	14:23:33.764	5.37928713E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
29	02/09/2022	14:23:35.152	1.74528664E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
30	02/09/2022	14:23:36.590	9.56437021E-1	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
31	02/09/2022	14:23:38.005	1.52439341E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
32	02/09/2022	14:23:39.389	2.83019455E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
33	02/09/2022	14:23:40.942	3.57839368E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
34	02/09/2022	14:23:42.351	5.33902013E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
35	02/09/2022	14:23:43.797	1.16850987E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
36	02/09/2022	14:23:45.150	7.82330202E-1	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
37	02/09/2022	14:23:46.542	5.96373381E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
38	02/09/2022	14:23:48.115	3.29422374E-1	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
39	02/09/2022	14:23:49.501	3.40160240E-1	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
40	02/09/2022	14:23:50.925	2.31822847E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
41	02/09/2022	14:23:52.456	2.74735959E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
42	02/09/2022	14:23:53.881	1.18269919E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
43	02/09/2022	14:23:55.409	6.11598140E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
44	02/09/2022	14:23:56.793	1.40972834E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
45	02/09/2022	14:23:58.173	3.23554898E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
46	02/09/2022	14:23:59.652	5.39309296E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
47	02/09/2022	14:24:01.041	3.33794219E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
48	02/09/2022	14:24:02.467	2.16061194E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
49	02/09/2022	14:24:03.954	2.48044693E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
50	02/09/2022	14:24:05.362	3.71721894E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
51	02/09/2022	14:24:06.851	3.68040341E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
52	02/09/2022	14:24:08.254	2.94485962E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
53	02/09/2022	14:24:09.639	1.31730600E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
54	02/09/2022	14:24:11.133	6.46572902E-1	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
55	02/09/2022	14:24:12.519	6.19804937E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
56	02/09/2022	14:24:13.960	5.04296184E-1	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
57	02/09/2022	14:24:15.297	4.88879677E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
58	02/09/2022	14:24:16.698	5.90620953E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
59	02/09/2022	14:24:18.212	5.87169496E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
60	02/09/2022	14:24:19.575	1.84806335E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
61	02/09/2022	14:24:20.984	4.99732591E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
62	02/09/2022	14:24:22.500	1.88679637E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
63	02/09/2022	14:24:23.883	6.59611739E-1	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
64	02/09/2022	14:24:25.395	1.89369928E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
65	02/09/2022	14:24:26.775	6.03621440E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
66	02/09/2022	14:24:28.157	3.55039853E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
67	02/09/2022	14:24:29.711	4.97009775E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
68	02/09/2022	14:24:31.139	4.32199087E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
69	02/09/2022	14:24:32.585	4.10953453E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
70	02/09/2022	14:24:34.091	4.81056375E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
71	02/09/2022	14:24:35.473	1.19075259E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
72	02/09/2022	14:24:36.977	3.39469948E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
73	02/09/2022	14:24:38.388	4.28901028E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
74	02/09/2022	14:24:39.777	1.63215556E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
75	02/09/2022	14:24:41.218	2.87429650E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
76	02/09/2022	14:24:42.622	4.46043264E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
77	02/09/2022	14:24:44.085	3.97416073E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
78	02/09/2022	14:24:45.548	6.21377268E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
79	02/09/2022	14:24:46.935	3.34561210E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
80	02/09/2022	14:24:48.485	4.91679192E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
81	02/09/2022	14:24:49.868	3.51358299E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
82	02/09/2022	14:24:51.291	4.14213162E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
83	02/09/2022	14:24:52.758	2.18975757E-1	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
84	02/09/2022	14:24:54.151	2.38303915E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
85	02/09/2022	14:24:55.646	1.63215556E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
86	02/09/2022	14:24:57.038	9.34577795E-1	-1.23200000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
87	02/09/2022	14:24:58.414	5.01995213E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
88	02/09/2022	14:24:59.967	4.58200061E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
89	02/09/2022	14:25:01.333	5.40728228E-1	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
90	02/09/2022	14:25:02.786	2.77765571E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
91	02/09/2022	14:25:04.140	1.36754387E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
92	02/09/2022	14:25:05.538	1.62256818E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
93	02/09/2022	14:25:07.003	2.70555861E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
94	02/09/2022	14:25:08.413	8.22597198E-1	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
95	02/09/2022	14:25:09.855	3.40083541E+0	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
96	02/09/2022	14:25:11.355	5.08898126E-1	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
97	02/09/2022	14:25:12.748	5.48436481E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
98	02/09/2022	14:25:14.227	1.54165069E+0	-1.23400000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
99	02/09/2022	14:25:15.614	1.30771862E-1	-1.23300000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
100	02/09/2022	14:25:17.048	5.18945701E+0	-1.23500000E+3	2.00000000E+0	-9.80597889E+0	7.16102800E+6
