Timestamp,R_A,R_B,Delta_H_km,GM,Error_Pct,Term_Time,Term_Kinetic,Term_Potential
1504916430,24995818.919391014,29291077.388442762,4295.258,3.98676e14,0.0190,4.67680e6,-2.33792e6,5.86660e-9
1504916460,25011492.916653328,29307956.02454005,4296.463,4.00049e14,0.3634,4.68054e6,-2.33577e6,5.86119e-9
1504916490,25027217.86025172,29324805.091571078,4297.587,4.01138e14,0.6366,4.68251e6,-2.33358e6,5.85568e-9
1504916520,25042993.29424288,29341624.400789164,4298.631,3.99054e14,0.1137,4.66583e6,-2.33135e6,5.85005e-9
1504916550,25058818.762823336,29358413.76448795,4299.595,3.95369e14,0.8107,4.63973e6,-2.32907e6,5.84433e-9
1504916580,25074693.810352225,29375172.995997082,4300.479,3.94912e14,0.9254,4.63244e6,-2.32675e6,5.83849e-9
1504916610,25090617.981373835,29391901.909677923,4301.284,3.99624e14,0.2567,4.65522e6,-2.32439e6,5.83256e-9
1504916640,25106590.820639916,29408600.320919227,4302.010,3.96841e14,0.4415,4.63419e6,-2.32199e6,5.82652e-9
1504916670,25122611.873131696,29425268.04613289,4302.656,3.87610e14,2.7572,4.57559e6,-2.31955e6,5.82038e-9
1504916700,25138680.68408174,29441904.902749553,4303.224,3.92393e14,1.5572,4.59850e6,-2.31707e6,5.81414e-9
1504916730,25154796.79896563,29458510.70923883,4303.714,4.00530e14,0.4840,4.64075e6,-2.31455e6,5.80780e-9
1504916760,25170959.763615582,29475085.285029627,4304.126,3.96174e14,0.6088,4.61034e6,-2.31199e6,5.80136e-9
1504916790,25187169.124149,29491628.450581558,4304.459,4.01680e14,0.7726,4.63706e6,-2.30939e6,5.79483e-9
1504916820,25203424.427019015,29508140.02735637,4304.716,4.06391e14,1.9545,4.65902e6,-2.30675e6,5.78819e-9
1504916850,25219725.219034947,29524619.83781389,4304.895,3.96804e14,0.4507,4.59818e6,-2.30408e6,5.78146e-9
1504916880,25236071.04738242,29541067.705407992,4304.997,3.98291e14,0.0776,4.60135e6,-2.30136e6,5.77464e-9
1504916910,25252461.459643316,29557483.454582594,4305.022,4.04067e14,1.3715,4.62916e6,-2.29861e6,5.76772e-9
1504916940,25268896.003815413,29573866.91076758,4304.971,4.02941e14,1.0889,4.61705e6,-2.29582e6,5.76071e-9
1504916970,25285374.228331856,29590217.90037488,4304.844,4.02460e14,0.9683,4.60859e6,-2.29300e6,5.75360e-9
1504917000,25301895.6820804,29606536.25079436,4304.641,3.99983e14,0.3470,4.58860e6,-2.29013e6,5.74641e-9
1504917030,25318459.91444734,29622821.790378798,4304.362,3.98213e14,0.0971,4.57263e6,-2.28724e6,5.73912e-9
1504917060,25335066.475259308,29639074.34847419,4304.008,4.02322e14,0.9336,4.59030e6,-2.28430e6,5.73174e-9
1504917090,25351714.91487907,29655293.755381167,4303.579,4.01531e14,0.7352,4.57980e6,-2.28133e6,5.72427e-9
1504917120,25368404.784199014,29671479.842362177,4303.075,3.97485e14,0.2799,4.55063e6,-2.27833e6,5.71672e-9
1504917150,25385135.63465952,29687632.441637356,4302.497,3.99869e14,0.3182,4.55816e6,-2.27528e6,5.70907e-9
1504917180,25401907.018266868,29703751.38638042,4301.844,4.05869e14,1.8235,4.58621e6,-2.27221e6,5.70134e-9
1504917210,25418718.48761127,29719836.51071461,4301.118,4.02806e14,1.0551,4.56249e6,-2.26910e6,5.69353e-9
1504917240,25435569.595884375,29735887.64970856,4300.318,3.98128e14,0.1185,4.52957e6,-2.26596e6,5.68562e-9
1504917270,25452459.896896634,29751904.63937225,4299.445,3.93537e14,1.2702,4.49714e6,-2.26278e6,5.67764e-9
1504917300,25469388.94509456,29767887.316652805,4298.498,3.94981e14,0.9080,4.49895e6,-2.25957e6,5.66957e-9
1504917330,25486356.29556059,29783835.51942628,4297.479,3.97580e14,0.2560,4.50720e6,-2.25633e6,5.66142e-9
