#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	15/03/2023	18:33:56.349	6.12173383E+0	2.51400000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
2	15/03/2023	18:33:57.902	6.25902511E+0	-2.51600000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
3	15/03/2023	18:33:59.392	1.71729149E+0	2.51400000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
4	15/03/2023	18:34:00.923	4.78717054E+0	-2.47400000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
5	15/03/2023	18:34:02.449	1.22526715E+0	2.51800000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
6	15/03/2023	18:34:03.967	1.67395653E+0	-2.49900000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
7	15/03/2023	18:34:05.524	4.50568507E+0	2.48200000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
8	15/03/2023	18:34:07.010	4.93251522E+0	-2.51400000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
9	15/03/2023	18:34:08.488	3.76208788E+0	2.47900000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
10	15/03/2023	18:34:10.016	2.44171392E+0	-2.50900000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
11	15/03/2023	18:34:11.519	4.90413658E+0	2.49700000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
12	15/03/2023	18:34:13.027	3.54349562E+0	-2.49000000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
13	15/03/2023	18:34:14.534	1.13514578E-1	2.51800000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
14	15/03/2023	18:34:16.075	8.43689433E-2	-2.49000000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
15	15/03/2023	18:34:17.602	1.92514589E+0	2.50300000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
16	15/03/2023	18:34:19.061	4.39715593E+0	-2.51600000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
17	15/03/2023	18:34:20.568	5.73708815E+0	2.49100000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
18	15/03/2023	18:34:22.050	3.19834994E-1	-2.49300000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
19	15/03/2023	18:34:23.557	1.53704875E+0	2.51600000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
20	15/03/2023	18:34:25.022	1.85918471E+0	-2.50500000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
21	15/03/2023	18:34:26.529	2.74966056E-1	2.48600000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
22	15/03/2023	18:34:28.022	5.71024348E-1	-2.51200000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
23	15/03/2023	18:34:29.549	5.44716578E+0	2.51200000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
24	15/03/2023	18:34:31.021	5.36548130E+0	-2.47600000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
25	15/03/2023	18:34:32.496	5.55301045E-1	2.50000000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
26	15/03/2023	18:34:33.995	5.09818515E+0	-2.52300000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
27	15/03/2023	18:34:35.561	2.51726247E+0	2.49200000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
28	15/03/2023	18:34:37.028	1.12364093E+0	-2.48000000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
29	15/03/2023	18:34:38.419	4.11988890E+0	2.50500000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
30	15/03/2023	18:34:39.816	5.18293759E+0	-2.51700000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
31	15/03/2023	18:34:41.214	1.03927198E+0	2.49800000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
32	15/03/2023	18:34:42.606	2.34238866E+0	-2.48300000E+3	2.00000000E+0	-9.80632055E+0	7.16265500E+6
