#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	15/03/2023	18:33:56.349	0.00000000E+0	-6.28318531E+0	4.00000000E+0	6.12173383E+0	2.51400000E+3	3.09042573E-1
3	15/03/2023	18:33:59.392	0.00000000E+0	-6.17849112E+0	4.00000000E+0	1.71729149E+0	2.51400000E+3	3.23781622E-1
5	15/03/2023	18:34:02.449	0.00000000E+0	-6.07379693E+0	4.00000000E+0	1.22526715E+0	2.51800000E+3	4.20987379E-1
7	15/03/2023	18:34:05.524	0.00000000E+0	-5.96910274E+0	4.00000000E+0	4.50568507E+0	2.48200000E+3	4.96433696E-1
9	15/03/2023	18:34:08.488	0.00000000E+0	-5.86440855E+0	4.00000000E+0	3.76208788E+0	2.47900000E+3	3.61161133E-1
11	15/03/2023	18:34:11.519	0.00000000E+0	-5.75971436E+0	4.00000000E+0	4.90413658E+0	2.49700000E+3	3.66753216E-1
13	15/03/2023	18:34:14.534	0.00000000E+0	-5.65502017E+0	4.00000000E+0	1.13514578E-1	2.51800000E+3	3.25634190E-1
15	15/03/2023	18:34:17.602	0.00000000E+0	-5.55032599E+0	4.00000000E+0	1.92514589E+0	2.50300000E+3	3.70200438E-1
17	15/03/2023	18:34:20.568	0.00000000E+0	-5.44524830E+0	4.00000000E+0	5.73708815E+0	2.49100000E+3	4.20957136E-1
19	15/03/2023	18:34:23.557	0.00000000E+0	-5.34055411E+0	4.00000000E+0	1.53704875E+0	2.51600000E+3	3.53870791E-1
21	15/03/2023	18:34:26.529	0.00000000E+0	-5.23585992E+0	4.00000000E+0	2.74966056E-1	2.48600000E+3	3.03698118E-1
23	15/03/2023	18:34:29.549	0.00000000E+0	-5.13116574E+0	4.00000000E+0	5.44716578E+0	2.51200000E+3	3.37784622E-1
25	15/03/2023	18:34:32.496	0.00000000E+0	-5.02647155E+0	4.00000000E+0	5.55301045E-1	2.50000000E+3	3.33281336E-1
27	15/03/2023	18:34:35.561	0.00000000E+0	-4.92177736E+0	4.00000000E+0	2.51726247E+0	2.49200000E+3	5.68232861E-1
29	15/03/2023	18:34:38.419	0.00000000E+0	-4.81708317E+0	4.00000000E+0	4.11988890E+0	2.50500000E+3	4.81165181E-1
31	15/03/2023	18:34:41.214	0.00000000E+0	-4.71238898E+0	4.00000000E+0	1.03927198E+0	2.49800000E+3	4.95103515E-1
33	15/03/2023	18:34:44.033	0.00000000E+0	-4.60769479E+0	4.00000000E+0	5.64811726E+0	2.49500000E+3	5.70822823E-1
35	15/03/2023	18:34:46.820	0.00000000E+0	-4.50300060E+0	4.00000000E+0	4.96242785E+0	2.51100000E+3	6.04879332E-1
37	15/03/2023	18:34:49.619	0.00000000E+0	-4.39830641E+0	4.00000000E+0	1.98151968E+0	2.46400000E+3	3.57596026E-1
39	15/03/2023	18:34:52.402	0.00000000E+0	-4.29361223E+0	4.00000000E+0	7.07548638E-1	2.51500000E+3	4.14473371E-1
41	15/03/2023	18:34:55.190	0.00000000E+0	-4.18891804E+0	4.00000000E+0	5.64696678E+0	2.48200000E+3	3.43820567E-1
43	15/03/2023	18:34:57.972	0.00000000E+0	-4.08422385E+0	4.00000000E+0	5.08898126E-1	2.47300000E+3	6.68752640E-1
45	15/03/2023	18:35:00.778	0.00000000E+0	-3.97952966E+0	4.00000000E+0	7.64689423E-1	2.49100000E+3	6.38191193E-1
47	15/03/2023	18:35:03.553	0.00000000E+0	-3.87445198E+0	4.00000000E+0	3.16000042E+0	2.50800000E+3	6.14875347E-1
49	15/03/2023	18:35:06.339	0.00000000E+0	-3.76975779E+0	4.00000000E+0	1.17733025E-1	2.49600000E+3	5.08913514E-1
51	15/03/2023	18:35:09.112	0.00000000E+0	-3.66506360E+0	4.00000000E+0	4.39370447E+0	2.51000000E+3	4.99849197E-1
53	15/03/2023	18:35:11.931	0.00000000E+0	-3.56036941E+0	4.00000000E+0	3.06796158E-2	2.50200000E+3	6.25046946E-1
55	15/03/2023	18:35:14.723	0.00000000E+0	-3.45567522E+0	4.00000000E+0	1.69466528E+0	2.50300000E+3	5.49997885E-1
57	15/03/2023	18:35:17.527	0.00000000E+0	-3.35098103E+0	4.00000000E+0	1.34453416E+0	2.48500000E+3	6.44875832E-1
59	15/03/2023	18:35:20.308	0.00000000E+0	-3.24628684E+0	4.00000000E+0	2.61850520E+0	2.50700000E+3	5.71348111E-1
61	15/03/2023	18:35:23.077	0.00000000E+0	-3.14159265E+0	4.00000000E+0	1.43925747E+0	2.46500000E+3	6.09441045E-1
63	15/03/2023	18:35:25.870	0.00000000E+0	-3.03689846E+0	4.00000000E+0	1.26783512E+0	2.51500000E+3	5.97507441E-1
65	15/03/2023	18:35:28.658	0.00000000E+0	-2.93220428E+0	4.00000000E+0	8.03805933E-1	2.47800000E+3	6.69019710E-1
67	15/03/2023	18:35:31.462	0.00000000E+0	-2.82751009E+0	4.00000000E+0	1.54241768E+0	2.50500000E+3	5.68810701E-1
69	15/03/2023	18:35:34.228	0.00000000E+0	-2.72281590E+0	4.00000000E+0	1.01626227E+0	2.46400000E+3	5.72841875E-1
71	15/03/2023	18:35:37.021	0.00000000E+0	-2.61812171E+0	4.00000000E+0	2.31516050E+0	2.51500000E+3	6.33691163E-1
73	15/03/2023	18:35:39.826	0.00000000E+0	-2.51342752E+0	4.00000000E+0	4.65869965E+0	2.49200000E+3	5.40045573E-1
75	15/03/2023	18:35:42.577	0.00000000E+0	-2.40873333E+0	4.00000000E+0	5.10393758E+0	2.51300000E+3	6.55811281E-1
77	15/03/2023	18:35:45.347	0.00000000E+0	-2.30365565E+0	4.00000000E+0	5.52271433E+0	2.49300000E+3	5.89227353E-1
79	15/03/2023	18:35:48.141	0.00000000E+0	-2.19896146E+0	4.00000000E+0	3.53735970E+0	2.51000000E+3	5.69484321E-1
81	15/03/2023	18:35:50.932	0.00000000E+0	-2.09426727E+0	4.00000000E+0	4.11451997E+0	2.49100000E+3	4.30893131E-1
83	15/03/2023	18:35:53.733	0.00000000E+0	-1.98957308E+0	4.00000000E+0	2.84630135E+0	2.50100000E+3	6.55662692E-1
85	15/03/2023	18:35:56.519	0.00000000E+0	-1.88487889E+0	4.00000000E+0	6.19728238E-1	2.51700000E+3	6.53557428E-1
87	15/03/2023	18:35:59.311	0.00000000E+0	-1.78018470E+0	4.00000000E+0	2.48428189E+0	2.47800000E+3	5.35213758E-1
89	15/03/2023	18:36:02.126	0.00000000E+0	-1.67549052E+0	4.00000000E+0	4.59580644E+0	2.51000000E+3	5.67290318E-1
91	15/03/2023	18:36:04.923	0.00000000E+0	-1.57079633E+0	4.00000000E+0	1.50867010E+0	2.50400000E+3	3.23863547E-1
93	15/03/2023	18:36:07.731	0.00000000E+0	-1.46610214E+0	4.00000000E+0	2.93105379E+0	2.49900000E+3	6.02253021E-1
95	15/03/2023	18:36:10.517	0.00000000E+0	-1.36140795E+0	4.00000000E+0	4.49456371E+0	2.50800000E+3	3.82058435E-1
97	15/03/2023	18:36:13.292	0.00000000E+0	-1.25671376E+0	4.00000000E+0	2.74084017E+0	2.50000000E+3	5.60342563E-1
99	15/03/2023	18:36:16.093	0.00000000E+0	-1.15201957E+0	4.00000000E+0	3.43458298E+0	2.48600000E+3	3.46441139E-1
101	15/03/2023	18:36:18.898	0.00000000E+0	-1.04732538E+0	4.00000000E+0	5.88319982E+0	2.50900000E+3	5.24414803E-1
103	15/03/2023	18:36:21.674	0.00000000E+0	-9.42631194E-1	4.00000000E+0	4.07693744E+0	2.48100000E+3	3.42743507E-1
105	15/03/2023	18:36:24.469	0.00000000E+0	-8.37937005E-1	4.00000000E+0	4.26331610E+0	2.51400000E+3	5.47935254E-1
107	15/03/2023	18:36:27.241	0.00000000E+0	-7.32859321E-1	4.00000000E+0	5.25388420E+0	2.48700000E+3	3.06298194E-1
109	15/03/2023	18:36:30.036	0.00000000E+0	-6.28165133E-1	4.00000000E+0	3.69881117E+0	2.49800000E+3	5.35683939E-1
111	15/03/2023	18:36:32.826	0.00000000E+0	-5.23470944E-1	4.00000000E+0	2.62502462E+0	2.50700000E+3	4.80398705E-1
113	15/03/2023	18:36:35.645	0.00000000E+0	-4.18776755E-1	4.00000000E+0	8.09174866E-2	2.50500000E+3	3.61592525E-1
115	15/03/2023	18:36:38.414	0.00000000E+0	-3.14082566E-1	4.00000000E+0	3.05377225E+0	2.51200000E+3	3.35520036E-1
117	15/03/2023	18:36:41.247	0.00000000E+0	-2.09388378E-1	4.00000000E+0	4.40827729E+0	2.47800000E+3	3.67921430E-1
119	15/03/2023	18:36:44.028	0.00000000E+0	-1.04694189E-1	4.00000000E+0	4.52754430E+0	2.50700000E+3	3.29172642E-1
121	15/03/2023	18:36:46.812	0.00000000E+0	0.00000000E+0	4.00000000E+0	4.22726756E+0	2.49700000E+3	4.96363966E-1
123	15/03/2023	18:36:49.611	0.00000000E+0	1.04694189E-1	4.00000000E+0	1.71844198E+0	2.51200000E+3	3.19542180E-1
125	15/03/2023	18:36:52.403	0.00000000E+0	2.09388378E-1	4.00000000E+0	2.57670423E+0	2.47600000E+3	2.97298070E-1
127	15/03/2023	18:36:55.207	0.00000000E+0	3.14082566E-1	4.00000000E+0	3.77742769E-1	2.50900000E+3	3.48166984E-1
129	15/03/2023	18:36:57.978	0.00000000E+0	4.18776755E-1	4.00000000E+0	2.83517999E+0	2.50200000E+3	3.35215381E-1
131	15/03/2023	18:37:00.782	0.00000000E+0	5.23470944E-1	4.00000000E+0	2.64074793E+0	2.49800000E+3	3.85416875E-1
133	15/03/2023	18:37:03.587	0.00000000E+0	6.28165133E-1	4.00000000E+0	5.57985512E-1	2.50600000E+3	4.04984279E-1
135	15/03/2023	18:37:06.390	0.00000000E+0	7.32859321E-1	4.00000000E+0	4.98390358E+0	2.48800000E+3	3.11888740E-1
137	15/03/2023	18:37:09.185	0.00000000E+0	8.37937005E-1	4.00000000E+0	3.61559272E+0	2.51700000E+3	3.11920554E-1
139	15/03/2023	18:37:11.964	0.00000000E+0	9.42631194E-1	4.00000000E+0	2.64841783E+0	2.48900000E+3	3.98869860E-1
141	15/03/2023	18:37:14.738	0.00000000E+0	1.04732538E+0	4.00000000E+0	5.76891825E+0	2.51400000E+3	3.08223869E-1
143	15/03/2023	18:37:17.543	0.00000000E+0	1.15201957E+0	4.00000000E+0	3.41770920E+0	2.44500000E+3	3.72565278E-1
145	15/03/2023	18:37:20.327	0.00000000E+0	1.25671376E+0	4.00000000E+0	3.83456847E+0	2.50800000E+3	5.98721013E-1
