#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	15/03/2023	18:33:56.349	0.00000E+0	0.00000E+0	-8.81739E-2	7.64986E-2	0.00000E+0	0.00000E+0	2.12479E+1	1.36990E+1	2.12460E+1	1.36984E+1
2	15/03/2023	18:33:57.902	0.00000E+0	0.00000E+0	-6.44428E-1	6.13639E-1	0.00000E+0	0.00000E+0	2.12434E+1	1.37054E+1	2.12438E+1	1.37055E+1
3	15/03/2023	18:33:59.392	0.00000E+0	0.00000E+0	1.12246E+2	-5.06726E-1	0.00000E+0	0.00000E+0	2.27710E+1	1.22197E+1	2.27699E+1	1.22208E+1
4	15/03/2023	18:34:00.923	0.00000E+0	0.00000E+0	-3.22310E+1	-1.89678E-1	0.00000E+0	0.00000E+0	2.09054E+1	1.40712E+1	2.09053E+1	1.40695E+1
5	15/03/2023	18:34:02.449	0.00000E+0	0.00000E+0	-1.07772E+2	-7.72042E-1	0.00000E+0	0.00000E+0	1.97322E+1	1.52049E+1	1.97310E+1	1.52057E+1
6	15/03/2023	18:34:03.967	0.00000E+0	0.00000E+0	-9.59141E+1	-8.26180E-1	0.00000E+0	0.00000E+0	1.98809E+1	1.50668E+1	1.98820E+1	1.50641E+1
7	15/03/2023	18:34:05.524	0.00000E+0	0.00000E+0	9.95930E+1	6.08541E-1	0.00000E+0	0.00000E+0	2.26109E+1	1.23314E+1	2.26113E+1	1.23326E+1
8	15/03/2023	18:34:07.010	0.00000E+0	0.00000E+0	1.15917E+2	2.07813E+0	0.00000E+0	0.00000E+0	2.28735E+1	1.20733E+1	2.28749E+1	1.20722E+1
9	15/03/2023	18:34:08.488	0.00000E+0	0.00000E+0	7.22362E+1	3.49843E-1	0.00000E+0	0.00000E+0	2.23381E+1	1.26540E+1	2.23375E+1	1.26540E+1
10	15/03/2023	18:34:10.016	0.00000E+0	0.00000E+0	-1.38278E+2	-8.53054E-1	0.00000E+0	0.00000E+0	1.92630E+1	1.56765E+1	1.92622E+1	1.56751E+1
11	15/03/2023	18:34:11.519	0.00000E+0	0.00000E+0	-9.47170E+1	4.05608E-1	0.00000E+0	0.00000E+0	1.98741E+1	1.50672E+1	1.98750E+1	1.50669E+1
12	15/03/2023	18:34:13.027	0.00000E+0	0.00000E+0	7.42599E+1	2.06981E-1	0.00000E+0	0.00000E+0	2.22473E+1	1.27091E+1	2.22478E+1	1.27099E+1
13	15/03/2023	18:34:14.534	0.00000E+0	0.00000E+0	1.06284E+2	3.55901E-1	0.00000E+0	0.00000E+0	2.27518E+1	1.22392E+1	2.27517E+1	1.22407E+1
14	15/03/2023	18:34:16.075	0.00000E+0	0.00000E+0	7.76673E+1	3.34862E-1	0.00000E+0	0.00000E+0	2.23992E+1	1.25710E+1	2.23989E+1	1.25730E+1
15	15/03/2023	18:34:17.602	0.00000E+0	0.00000E+0	-8.51952E+1	7.47127E-1	0.00000E+0	0.00000E+0	2.00676E+1	1.48965E+1	2.00672E+1	1.48963E+1
16	15/03/2023	18:34:19.061	0.00000E+0	0.00000E+0	-1.08310E+2	-1.20495E+0	0.00000E+0	0.00000E+0	1.96504E+1	1.52327E+1	1.96486E+1	1.52332E+1
17	15/03/2023	18:34:20.568	0.00000E+0	0.00000E+0	-7.08806E+1	-1.11778E+0	0.00000E+0	0.00000E+0	2.02565E+1	1.46938E+1	2.02570E+1	1.46954E+1
18	15/03/2023	18:34:22.050	0.00000E+0	0.00000E+0	8.28394E+1	1.28050E+0	0.00000E+0	0.00000E+0	2.23490E+1	1.25792E+1	2.23483E+1	1.25790E+1
19	15/03/2023	18:34:23.557	0.00000E+0	0.00000E+0	8.29678E+1	9.11615E-3	0.00000E+0	0.00000E+0	2.24191E+1	1.25338E+1	2.24172E+1	1.25347E+1
20	15/03/2023	18:34:25.022	0.00000E+0	0.00000E+0	8.03634E+1	9.72618E-1	0.00000E+0	0.00000E+0	2.24017E+1	1.25549E+1	2.24021E+1	1.25544E+1
21	15/03/2023	18:34:26.529	0.00000E+0	0.00000E+0	-4.72595E+1	-1.91820E-1	0.00000E+0	0.00000E+0	2.06424E+1	1.43117E+1	2.06443E+1	1.43110E+1
22	15/03/2023	18:34:28.022	0.00000E+0	0.00000E+0	-9.21377E+1	-1.11691E+0	0.00000E+0	0.00000E+0	1.99698E+1	1.49970E+1	1.99702E+1	1.49954E+1
23	15/03/2023	18:34:29.549	0.00000E+0	0.00000E+0	-6.23631E+1	-5.43594E-2	0.00000E+0	0.00000E+0	2.03028E+1	1.46181E+1	2.03024E+1	1.46193E+1
