#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	20/03/2023	18:33:13.500	0.00000000E+0	-6.28318531E+0	5.00000000E+0	6.49432592E-1	0.00000000E+0
4	20/03/2023	18:33:16.653	0.00000000E+0	-6.17849112E+0	5.00000000E+0	3.03768959E-1	0.00000000E+0
6	20/03/2023	18:33:19.769	0.00000000E+0	-6.07379693E+0	5.00000000E+0	5.06758696E-1	0.00000000E+0
8	20/03/2023	18:33:22.918	0.00000000E+0	-5.96910274E+0	5.00000000E+0	5.16976708E-1	0.00000000E+0
10	20/03/2023	18:33:26.014	0.00000000E+0	-5.86440855E+0	5.00000000E+0	3.75455802E-1	0.00000000E+0
12	20/03/2023	18:33:29.146	0.00000000E+0	-5.75971436E+0	5.00000000E+0	3.56739478E-1	0.00000000E+0
14	20/03/2023	18:33:32.206	0.00000000E+0	-5.65502017E+0	5.00000000E+0	3.35045591E-1	0.00000000E+0
16	20/03/2023	18:33:35.315	0.00000000E+0	-5.55032599E+0	5.00000000E+0	3.13316140E-1	0.00000000E+0
18	20/03/2023	18:33:38.341	0.00000000E+0	-5.44524830E+0	5.00000000E+0	3.91946822E-1	0.00000000E+0
20	20/03/2023	18:33:41.406	0.00000000E+0	-5.34055411E+0	5.00000000E+0	3.91837477E-1	0.00000000E+0
22	20/03/2023	18:33:44.500	0.00000000E+0	-5.23585992E+0	5.00000000E+0	3.50835439E-1	0.00000000E+0
24	20/03/2023	18:33:47.584	0.00000000E+0	-5.13116574E+0	5.00000000E+0	5.56313706E-1	0.00000000E+0
26	20/03/2023	18:33:50.673	0.00000000E+0	-5.02647155E+0	5.00000000E+0	3.35412752E-1	0.00000000E+0
28	20/03/2023	18:33:53.794	0.00000000E+0	-4.92177736E+0	5.00000000E+0	3.64863472E-1	0.00000000E+0
30	20/03/2023	18:33:56.855	0.00000000E+0	-4.81708317E+0	5.00000000E+0	4.55079357E-1	0.00000000E+0
32	20/03/2023	18:33:59.937	0.00000000E+0	-4.71238898E+0	5.00000000E+0	4.49132545E-1	0.00000000E+0
34	20/03/2023	18:34:02.980	0.00000000E+0	-4.60769479E+0	5.00000000E+0	5.38067061E-1	0.00000000E+0
36	20/03/2023	18:34:06.055	0.00000000E+0	-4.50300060E+0	5.00000000E+0	5.53299966E-1	0.00000000E+0
38	20/03/2023	18:34:09.129	0.00000000E+0	-4.39830641E+0	5.00000000E+0	6.29681178E-1	0.00000000E+0
40	20/03/2023	18:34:12.261	0.00000000E+0	-4.29361223E+0	5.00000000E+0	4.16707288E-1	0.00000000E+0
42	20/03/2023	18:34:15.316	0.00000000E+0	-4.18891804E+0	5.00000000E+0	4.39303363E-1	0.00000000E+0
44	20/03/2023	18:34:18.363	0.00000000E+0	-4.08422385E+0	5.00000000E+0	4.70799320E-1	0.00000000E+0
46	20/03/2023	18:34:21.516	0.00000000E+0	-3.97952966E+0	5.00000000E+0	6.35937354E-1	0.00000000E+0
48	20/03/2023	18:34:24.568	0.00000000E+0	-3.87445198E+0	5.00000000E+0	5.68436823E-1	0.00000000E+0
50	20/03/2023	18:34:27.602	0.00000000E+0	-3.76975779E+0	5.00000000E+0	6.35226300E-1	0.00000000E+0
52	20/03/2023	18:34:30.670	0.00000000E+0	-3.66506360E+0	5.00000000E+0	3.79960104E-1	0.00000000E+0
54	20/03/2023	18:34:33.765	0.00000000E+0	-3.56036941E+0	5.00000000E+0	6.32109270E-1	0.00000000E+0
56	20/03/2023	18:34:36.875	0.00000000E+0	-3.45567522E+0	5.00000000E+0	5.39257721E-1	0.00000000E+0
58	20/03/2023	18:34:39.981	0.00000000E+0	-3.35098103E+0	5.00000000E+0	6.56413604E-1	0.00000000E+0
