#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	20/03/2023	18:33:11.936	0.00000000E+0	-6.28318531E+0	4.00000000E+0	2.39531100E+0	2.48800000E+3	3.20373802E-1
3	20/03/2023	18:33:15.048	0.00000000E+0	-6.17849112E+0	4.00000000E+0	2.64304890E+0	2.51500000E+3	6.68948062E-1
5	20/03/2023	18:33:18.242	0.00000000E+0	-6.07379693E+0	4.00000000E+0	2.86624310E+0	2.50700000E+3	6.05482945E-1
7	20/03/2023	18:33:21.337	0.00000000E+0	-5.96910274E+0	4.00000000E+0	1.67165556E+0	2.50000000E+3	6.13993649E-1
9	20/03/2023	18:33:24.457	0.00000000E+0	-5.86440855E+0	4.00000000E+0	1.49524777E+0	2.48500000E+3	3.50698830E-1
11	20/03/2023	18:33:27.621	0.00000000E+0	-5.75971436E+0	4.00000000E+0	3.46066066E+0	2.47800000E+3	5.47481564E-1
13	20/03/2023	18:33:30.687	0.00000000E+0	-5.65502017E+0	4.00000000E+0	5.78310757E+0	2.49300000E+3	3.57621097E-1
15	20/03/2023	18:33:33.724	0.00000000E+0	-5.55032599E+0	4.00000000E+0	5.34515606E+0	2.50400000E+3	3.56550184E-1
17	20/03/2023	18:33:36.810	0.00000000E+0	-5.44524830E+0	4.00000000E+0	2.68945182E+0	2.52700000E+3	5.08706209E-1
19	20/03/2023	18:33:39.904	0.00000000E+0	-5.34055411E+0	4.00000000E+0	7.59320490E-2	2.50000000E+3	4.23381244E-1
21	20/03/2023	18:33:42.991	0.00000000E+0	-5.23585992E+0	4.00000000E+0	3.02270914E+0	2.50500000E+3	3.78720174E-1
23	20/03/2023	18:33:46.056	0.00000000E+0	-5.13116574E+0	4.00000000E+0	1.28585940E+0	2.51300000E+3	4.70513130E-1
25	20/03/2023	18:33:49.126	0.00000000E+0	-5.02647155E+0	4.00000000E+0	3.66314612E+0	2.51000000E+3	6.33449513E-1
27	20/03/2023	18:33:52.247	0.00000000E+0	-4.92177736E+0	4.00000000E+0	5.94302507E+0	2.50400000E+3	6.49487510E-1
29	20/03/2023	18:33:55.352	0.00000000E+0	-4.81708317E+0	4.00000000E+0	2.40719935E+0	2.49500000E+3	6.52460718E-1
31	20/03/2023	18:33:58.378	0.00000000E+0	-4.71238898E+0	4.00000000E+0	6.11291344E-1	2.51600000E+3	3.93966669E-1
33	20/03/2023	18:34:01.461	0.00000000E+0	-4.60769479E+0	4.00000000E+0	1.52554389E+0	2.50900000E+3	4.35670646E-1
35	20/03/2023	18:34:04.577	0.00000000E+0	-4.50300060E+0	4.00000000E+0	9.54519545E-1	2.50800000E+3	3.84547520E-1
37	20/03/2023	18:34:07.617	0.00000000E+0	-4.39830641E+0	4.00000000E+0	2.03060707E+0	2.51400000E+3	4.26037226E-1
39	20/03/2023	18:34:10.644	0.00000000E+0	-4.29361223E+0	4.00000000E+0	2.08966533E+0	2.50400000E+3	6.30922711E-1
41	20/03/2023	18:34:13.757	0.00000000E+0	-4.18891804E+0	4.00000000E+0	2.19742748E-1	2.50200000E+3	6.45511108E-1
43	20/03/2023	18:34:16.847	0.00000000E+0	-4.08422385E+0	4.00000000E+0	3.43228201E-1	2.50500000E+3	6.62674759E-1
45	20/03/2023	18:34:20.002	0.00000000E+0	-3.97952966E+0	4.00000000E+0	4.74191811E+0	2.51600000E+3	4.68563023E-1
47	20/03/2023	18:34:23.015	0.00000000E+0	-3.87445198E+0	4.00000000E+0	1.46571864E+0	2.49600000E+3	6.66098292E-1
49	20/03/2023	18:34:26.072	0.00000000E+0	-3.76975779E+0	4.00000000E+0	3.12778683E+0	2.47100000E+3	4.71342220E-1
51	20/03/2023	18:34:29.181	0.00000000E+0	-3.66506360E+0	4.00000000E+0	1.19995647E+0	2.47000000E+3	5.50076636E-1
53	20/03/2023	18:34:32.278	0.00000000E+0	-3.56036941E+0	4.00000000E+0	3.96725781E+0	2.49300000E+3	6.46378959E-1
55	20/03/2023	18:34:35.286	0.00000000E+0	-3.45567522E+0	4.00000000E+0	6.04119984E+0	2.51100000E+3	5.36888464E-1
57	20/03/2023	18:34:38.362	0.00000000E+0	-3.35098103E+0	4.00000000E+0	2.85051980E+0	2.50900000E+3	4.10423133E-1
59	20/03/2023	18:34:41.489	0.00000000E+0	-3.24628684E+0	4.00000000E+0	7.57403014E-1	2.46600000E+3	6.10897102E-1
61	20/03/2023	18:34:44.611	0.00000000E+0	-3.14159265E+0	4.00000000E+0	2.78609261E+0	2.49700000E+3	5.35086629E-1
63	20/03/2023	18:34:47.654	0.00000000E+0	-3.03689846E+0	4.00000000E+0	5.40613179E+0	2.49300000E+3	3.96659428E-1
65	20/03/2023	18:34:50.743	0.00000000E+0	-2.93220428E+0	4.00000000E+0	1.63829148E+0	2.50700000E+3	5.46021389E-1
67	20/03/2023	18:34:53.792	0.00000000E+0	-2.82751009E+0	4.00000000E+0	2.34047119E+0	2.49600000E+3	4.05864521E-1
69	20/03/2023	18:34:56.920	0.00000000E+0	-2.72281590E+0	4.00000000E+0	4.38680156E+0	2.48700000E+3	3.72252721E-1
71	20/03/2023	18:34:59.997	0.00000000E+0	-2.61812171E+0	4.00000000E+0	2.13836922E+0	2.50000000E+3	3.82828400E-1
73	20/03/2023	18:35:03.096	0.00000000E+0	-2.51342752E+0	4.00000000E+0	4.50069963E+0	2.48900000E+3	3.58633179E-1
