#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	02/09/2022	17:28:52.368	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00021E+1	1.40011E+1
2	02/09/2022	17:28:53.766	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00004E+1	1.40007E+1
3	02/09/2022	17:28:55.203	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99994E+1	1.39978E+1
4	02/09/2022	17:28:56.694	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99998E+1	1.40011E+1
5	02/09/2022	17:28:58.072	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99980E+1	1.40000E+1
6	02/09/2022	17:28:59.553	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99972E+1	1.40011E+1
7	02/09/2022	17:29:00.937	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00004E+1	1.40007E+1
8	02/09/2022	17:29:02.327	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00009E+1	1.39996E+1
9	02/09/2022	17:29:03.845	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00013E+1	1.39993E+1
10	02/09/2022	17:29:05.255	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00008E+1	1.39999E+1
11	02/09/2022	17:29:06.806	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99997E+1	1.39979E+1
12	02/09/2022	17:29:08.206	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00006E+1	1.39986E+1
13	02/09/2022	17:29:09.612	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00001E+1	1.40000E+1
14	02/09/2022	17:29:11.168	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99979E+1	1.40006E+1
15	02/09/2022	17:29:12.565	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99994E+1	1.39975E+1
16	02/09/2022	17:29:13.993	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99989E+1	1.40006E+1
17	02/09/2022	17:29:15.499	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00008E+1	1.39992E+1
18	02/09/2022	17:29:16.881	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99999E+1	1.39994E+1
19	02/09/2022	17:29:18.356	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99995E+1	1.40008E+1
20	02/09/2022	17:29:19.753	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99986E+1	1.39990E+1
21	02/09/2022	17:29:21.115	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00004E+1	1.39993E+1
22	02/09/2022	17:29:22.665	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99986E+1	1.39995E+1
23	02/09/2022	17:29:24.037	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99997E+1	1.39980E+1
24	02/09/2022	17:29:25.467	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99998E+1	1.39997E+1
25	02/09/2022	17:29:26.883	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00017E+1	1.40005E+1
26	02/09/2022	17:29:28.294	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99983E+1	1.40008E+1
27	02/09/2022	17:29:29.790	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00003E+1	1.40015E+1
28	02/09/2022	17:29:31.188	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00012E+1	1.39974E+1
29	02/09/2022	17:29:32.626	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	1.99992E+1	1.40005E+1
30	02/09/2022	17:29:34.134	0.00000E+0	0.00000E+0	1.60000E+2	0.00000E+0	0.00000E+0	0.00000E+0	2.00000E+1	1.40000E+1	2.00004E+1	1.39974E+1
