#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	17:28:52.368	3.92699082E-1	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
2	02/09/2022	17:28:53.766	5.83372894E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
3	02/09/2022	17:28:55.203	5.27190847E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
4	02/09/2022	17:28:56.694	5.07210748E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
5	02/09/2022	17:28:58.072	2.39914595E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
6	02/09/2022	17:28:59.553	1.57923322E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
7	02/09/2022	17:29:00.937	6.18961248E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
8	02/09/2022	17:29:02.327	4.41518020E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
9	02/09/2022	17:29:03.845	2.26070419E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
10	02/09/2022	17:29:05.255	8.19529236E-1	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
11	02/09/2022	17:29:06.806	1.44616039E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
12	02/09/2022	17:29:08.206	5.12464632E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
13	02/09/2022	17:29:09.612	2.23232554E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
14	02/09/2022	17:29:11.168	4.66406859E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
15	02/09/2022	17:29:12.565	4.70548607E-1	-6.29000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
16	02/09/2022	17:29:13.993	1.28969435E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
17	02/09/2022	17:29:15.499	9.53752555E-1	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
18	02/09/2022	17:29:16.881	4.91985988E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
19	02/09/2022	17:29:18.356	3.81155876E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
20	02/09/2022	17:29:19.753	4.45544720E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
21	02/09/2022	17:29:21.115	5.65923862E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
22	02/09/2022	17:29:22.665	5.81263670E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
23	02/09/2022	17:29:24.037	5.49548617E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
24	02/09/2022	17:29:25.467	1.12440792E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
25	02/09/2022	17:29:26.883	2.54372364E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
26	02/09/2022	17:29:28.294	9.01213713E-1	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
27	02/09/2022	17:29:29.790	3.59565097E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
28	02/09/2022	17:29:31.188	4.30818504E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
29	02/09/2022	17:29:32.626	6.17619015E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
30	02/09/2022	17:29:34.134	1.73838373E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
31	02/09/2022	17:29:35.524	4.06658307E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
32	02/09/2022	17:29:36.998	3.57839368E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
33	02/09/2022	17:29:38.372	4.95590843E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
34	02/09/2022	17:29:39.771	1.53551477E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
35	02/09/2022	17:29:41.286	4.48420934E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
36	02/09/2022	17:29:42.689	2.11996145E+0	-6.30000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
37	02/09/2022	17:29:44.119	3.84799081E+0	-6.31000000E+2	2.00000000E+0	-9.80594784E+0	7.15852200E+6
