#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	17:00:17.151	2.09541776E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
2	02/09/2022	17:00:18.591	5.77467068E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
3	02/09/2022	17:00:19.986	3.74559759E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
4	02/09/2022	17:00:21.495	1.90136919E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
5	02/09/2022	17:00:22.894	3.43611696E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
6	02/09/2022	17:00:24.303	1.92054395E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
7	02/09/2022	17:00:25.801	3.65279175E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
8	02/09/2022	17:00:27.197	7.01796210E-2	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
9	02/09/2022	17:00:28.683	2.46050518E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
10	02/09/2022	17:00:30.080	2.30672361E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
11	02/09/2022	17:00:31.488	5.54150560E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
12	02/09/2022	17:00:32.993	5.01458320E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
13	02/09/2022	17:00:34.386	3.71415098E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
14	02/09/2022	17:00:35.864	1.83924296E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
15	02/09/2022	17:00:37.360	4.95168998E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
16	02/09/2022	17:00:38.751	2.78225765E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
17	02/09/2022	17:00:40.246	8.06490399E-1	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
18	02/09/2022	17:00:41.638	1.62755362E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
19	02/09/2022	17:00:43.091	1.02738363E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
20	02/09/2022	17:00:44.592	3.95076752E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
21	02/09/2022	17:00:46.016	4.84354434E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
22	02/09/2022	17:00:47.482	4.24299086E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
23	02/09/2022	17:00:48.874	4.05546171E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
24	02/09/2022	17:00:50.260	5.07134048E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
25	02/09/2022	17:00:51.799	8.66699145E-1	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
26	02/09/2022	17:00:53.183	2.40336440E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
27	02/09/2022	17:00:54.628	2.45360227E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
28	02/09/2022	17:00:56.105	3.96917529E-1	-1.23200000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
29	02/09/2022	17:00:57.484	4.97776766E-1	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
30	02/09/2022	17:00:58.987	4.09611220E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
31	02/09/2022	17:01:00.375	4.28402485E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
32	02/09/2022	17:01:01.823	2.26914108E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
33	02/09/2022	17:01:03.344	3.23209752E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
34	02/09/2022	17:01:04.727	3.81922867E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
35	02/09/2022	17:01:06.236	5.00039387E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
36	02/09/2022	17:01:07.661	5.36509781E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
37	02/09/2022	17:01:09.053	3.06949556E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
38	02/09/2022	17:01:10.561	5.34515606E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
39	02/09/2022	17:01:11.961	3.34791307E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
40	02/09/2022	17:01:13.364	3.72642283E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
41	02/09/2022	17:01:14.856	2.54027218E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
42	02/09/2022	17:01:16.249	3.61252476E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
43	02/09/2022	17:01:17.794	4.37836466E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
44	02/09/2022	17:01:19.192	4.70011713E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
45	02/09/2022	17:01:20.569	1.25786425E-1	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
46	02/09/2022	17:01:22.149	5.46902500E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
47	02/09/2022	17:01:23.530	6.17082121E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
48	02/09/2022	17:01:24.983	5.13308321E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
49	02/09/2022	17:01:26.318	4.61728217E-1	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
50	02/09/2022	17:01:27.736	2.06358765E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
51	02/09/2022	17:01:29.206	2.42522363E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
52	02/09/2022	17:01:30.596	3.99985490E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
53	02/09/2022	17:01:32.025	3.13622372E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
54	02/09/2022	17:01:33.544	3.99295199E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
55	02/09/2022	17:01:34.916	5.36049586E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
56	02/09/2022	17:01:36.380	1.67970896E-1	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
57	02/09/2022	17:01:37.769	2.87468000E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
58	02/09/2022	17:01:39.147	4.86271910E-1	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
59	02/09/2022	17:01:40.681	5.77467068E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
60	02/09/2022	17:01:42.068	4.90183561E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
61	02/09/2022	17:01:43.500	3.57072378E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
62	02/09/2022	17:01:45.008	2.32052944E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
63	02/09/2022	17:01:46.398	2.78801008E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
64	02/09/2022	17:01:47.870	1.73646625E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
65	02/09/2022	17:01:49.248	3.58146164E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
66	02/09/2022	17:01:50.643	3.82076265E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
67	02/09/2022	17:01:52.100	4.36302486E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
68	02/09/2022	17:01:53.486	3.01734021E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
69	02/09/2022	17:01:54.984	2.89500524E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
70	02/09/2022	17:01:56.435	2.51841296E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
71	02/09/2022	17:01:57.824	1.22526715E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
72	02/09/2022	17:01:59.335	1.26054871E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
73	02/09/2022	17:02:00.712	4.71622393E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
74	02/09/2022	17:02:02.120	2.80871882E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
75	02/09/2022	17:02:03.623	3.36708783E-1	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
76	02/09/2022	17:02:05.015	1.01127683E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
77	02/09/2022	17:02:06.498	9.01213713E-1	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
78	02/09/2022	17:02:07.901	2.38610712E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
79	02/09/2022	17:02:09.285	4.17204425E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
80	02/09/2022	17:02:10.822	4.72964626E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
81	02/09/2022	17:02:12.230	3.45490823E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
82	02/09/2022	17:02:13.669	3.76668982E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
83	02/09/2022	17:02:15.176	4.66828703E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
84	02/09/2022	17:02:16.571	5.34132110E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
85	02/09/2022	17:02:18.100	1.04425742E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
86	02/09/2022	17:02:19.484	3.62019466E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
87	02/09/2022	17:02:20.895	4.29783067E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
88	02/09/2022	17:02:22.441	8.15310789E-1	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
89	02/09/2022	17:02:23.987	4.73616568E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
90	02/09/2022	17:02:25.457	3.26431112E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
91	02/09/2022	17:02:26.893	1.42468466E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
92	02/09/2022	17:02:28.289	4.45583069E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
93	02/09/2022	17:02:29.836	4.58238411E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
94	02/09/2022	17:02:31.226	2.16367990E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
95	02/09/2022	17:02:32.685	4.84622880E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
96	02/09/2022	17:02:34.209	4.19428697E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
97	02/09/2022	17:02:35.601	1.63599051E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
98	02/09/2022	17:02:37.083	3.90781606E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
99	02/09/2022	17:02:38.474	3.03728196E-1	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
100	02/09/2022	17:02:39.872	3.77551021E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
101	02/09/2022	17:02:41.468	5.63546192E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
102	02/09/2022	17:02:42.848	2.91149554E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
103	02/09/2022	17:02:44.323	4.11797143E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
104	02/09/2022	17:02:45.711	4.38143263E+0	-1.23500000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
105	02/09/2022	17:02:47.112	3.94271412E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
106	02/09/2022	17:02:48.579	5.89585516E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
107	02/09/2022	17:02:49.973	7.97670010E-2	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
108	02/09/2022	17:02:51.433	4.12487434E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
109	02/09/2022	17:02:52.936	2.39837896E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
110	02/09/2022	17:02:54.330	1.15585452E+0	-1.23400000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
111	02/09/2022	17:02:55.774	3.69459273E+0	-1.23300000E+3	2.00000000E+0	-9.80588353E+0	7.15909900E+6
