#k Index:	1.00000000E+0
#Current Chirp:	0.00000000E+0
#Current Phase:	2.51342752E+0
#Raman Axis:	5.00000000E+0
#RT Freq 1:	-4.99441754E+5
#RT Freq 2:	-2.49802833E+5
#RT Freq 3:	-2.49907258E+5
#Sum Freq 1:	3.41831691E+7
#Sum Freq 2:	3.39333663E+7
#Sum Freq 3:	3.36834590E+7
#RT Phase:	5.52079686E+0
#Total Phase 3:	-1.57062126E+4
#NFringe:	-2.50100000E+3
#Accel Axis:	2.00000000E+0
#Accel Mean:	-9.79258406E+0
#Accel Temp:	7.15850500E+6
#Time Step:	2.00000000E-6
#Date Stamp:	17/03/2023
#Time Stamp:	15:52:53.933
-5.46876E-3	-9.62061E-4	-4.50304E-3
-6.59543E-3	3.25566E-4	-2.24969E-3
-6.91734E-3	-3.18247E-4	-5.62971E-3
-8.84878E-3	8.08426E-4	-3.53731E-3
-9.00973E-3	6.47473E-4	-4.50304E-3
-8.68782E-3	3.25566E-4	2.09605E-3
6.28084E-3	8.45041E-2	8.37323E-3
7.72942E-3	1.05589E-1	1.32018E-2
8.05133E-3	1.08808E-1	1.28799E-2
1.07875E-2	1.07681E-1	1.06266E-2
7.24656E-3	1.08325E-1	1.04656E-2
6.28084E-3	1.07199E-1	1.09485E-2
8.05133E-3	1.06394E-1	1.14313E-2
8.37323E-3	1.06555E-1	1.27190E-2
7.24656E-3	1.06233E-1	1.06266E-2
7.40751E-3	1.05106E-1	1.03047E-2
6.60275E-3	1.04462E-1	9.98277E-3
6.60275E-3	1.03979E-1	8.85609E-3
6.11989E-3	1.04140E-1	8.69514E-3
7.72942E-3	1.03336E-1	1.04656E-2
6.44179E-3	1.03336E-1	1.06266E-2
7.56847E-3	1.02692E-1	8.37323E-3
7.56847E-3	1.02048E-1	7.24656E-3
5.95893E-3	1.01082E-1	9.98277E-3
6.28084E-3	1.00921E-1	1.06266E-2
7.56847E-3	1.00278E-1	1.14313E-2
9.01705E-3	9.97947E-2	1.04656E-2
9.66086E-3	9.99556E-2	1.03047E-2
5.79798E-3	9.97947E-2	8.85609E-3
3.86654E-3	9.88290E-2	8.85609E-3
8.37323E-3	9.88290E-2	9.17800E-3
8.21228E-3	9.83461E-2	9.17800E-3
7.40751E-3	9.70585E-2	7.40751E-3
1.01437E-2	9.80242E-2	1.07875E-2
4.18845E-3	9.65756E-2	8.69514E-3
5.15417E-3	9.65756E-2	9.17800E-3
6.76370E-3	9.62537E-2	7.89037E-3
5.95893E-3	9.52880E-2	8.05133E-3
8.21228E-3	9.60928E-2	8.05133E-3
8.69514E-3	9.57709E-2	8.53419E-3
5.63703E-3	9.52880E-2	6.76370E-3
3.22273E-3	9.49661E-2	9.66086E-3
7.08561E-3	9.41613E-2	5.95893E-3
6.28084E-3	9.44832E-2	6.60275E-3
7.08561E-3	9.38394E-2	6.44179E-3
9.49991E-3	9.25518E-2	9.01705E-3
5.47607E-3	9.23908E-2	7.72942E-3
4.02749E-3	9.22299E-2	6.76370E-3
