#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	17/03/2023	15:48:42.422	0.00000000E+0	-6.28318531E+0	4.00000000E+0	4.05814617E+0	2.50100000E+3	5.36094909E-1
3	17/03/2023	15:48:45.433	0.00000000E+0	-6.17849112E+0	4.00000000E+0	4.88572881E+0	2.50900000E+3	3.27403564E-1
5	17/03/2023	15:48:48.374	0.00000000E+0	-6.07379693E+0	4.00000000E+0	6.19229695E+0	2.50800000E+3	3.30026511E-1
7	17/03/2023	15:48:51.372	0.00000000E+0	-5.96910274E+0	4.00000000E+0	3.01388875E+0	2.50300000E+3	3.83229972E-1
9	17/03/2023	15:48:54.311	0.00000000E+0	-5.86440855E+0	4.00000000E+0	4.60347634E+0	2.48600000E+3	3.90296835E-1
11	17/03/2023	15:48:57.283	0.00000000E+0	-5.75971436E+0	4.00000000E+0	1.50291768E+0	2.50100000E+3	3.46443010E-1
13	17/03/2023	15:49:00.228	0.00000000E+0	-5.65502017E+0	4.00000000E+0	1.87989346E+0	2.50400000E+3	3.69646646E-1
15	17/03/2023	15:49:03.205	0.00000000E+0	-5.55032599E+0	4.00000000E+0	2.95214603E+0	2.50500000E+3	3.64718554E-1
17	17/03/2023	15:49:06.160	0.00000000E+0	-5.44524830E+0	4.00000000E+0	5.00652980E+0	2.46700000E+3	5.44716987E-1
19	17/03/2023	15:49:09.143	0.00000000E+0	-5.34055411E+0	4.00000000E+0	2.46165567E+0	2.48600000E+3	3.25157833E-1
21	17/03/2023	15:49:12.118	0.00000000E+0	-5.23585992E+0	4.00000000E+0	9.73310810E-1	2.51000000E+3	4.51895626E-1
23	17/03/2023	15:49:15.107	0.00000000E+0	-5.13116574E+0	4.00000000E+0	4.73463170E+0	2.52000000E+3	3.91541280E-1
25	17/03/2023	15:49:18.066	0.00000000E+0	-5.02647155E+0	4.00000000E+0	1.21031084E+0	2.51300000E+3	3.66171324E-1
27	17/03/2023	15:49:21.066	0.00000000E+0	-4.92177736E+0	4.00000000E+0	4.46388409E+0	2.51700000E+3	3.42872426E-1
29	17/03/2023	15:49:24.023	0.00000000E+0	-4.81708317E+0	4.00000000E+0	9.48383622E-1	2.50500000E+3	3.08797659E-1
31	17/03/2023	15:49:26.990	0.00000000E+0	-4.71238898E+0	4.00000000E+0	5.39616092E+0	2.50300000E+3	4.02866805E-1
33	17/03/2023	15:49:29.949	0.00000000E+0	-4.60769479E+0	4.00000000E+0	3.71491797E+0	2.47900000E+3	5.29263319E-1
35	17/03/2023	15:49:32.971	0.00000000E+0	-4.50300060E+0	4.00000000E+0	6.22604452E+0	2.49100000E+3	3.70603125E-1
37	17/03/2023	15:49:35.925	0.00000000E+0	-4.39830641E+0	4.00000000E+0	3.06987905E+0	2.48000000E+3	3.61795427E-1
39	17/03/2023	15:49:38.901	0.00000000E+0	-4.29361223E+0	4.00000000E+0	3.45068978E+0	2.48200000E+3	3.49031659E-1
41	17/03/2023	15:49:42.013	0.00000000E+0	-4.18891804E+0	4.00000000E+0	2.61236928E+0	2.50800000E+3	3.19259354E-1
43	17/03/2023	15:49:44.944	0.00000000E+0	-4.08422385E+0	4.00000000E+0	5.20633079E+0	2.49000000E+3	3.25130435E-1
45	17/03/2023	15:49:47.916	0.00000000E+0	-3.97952966E+0	4.00000000E+0	5.98022410E+0	2.51200000E+3	4.25138070E-1
47	17/03/2023	15:49:50.871	0.00000000E+0	-3.87445198E+0	4.00000000E+0	1.55660700E+0	2.51500000E+3	4.43293927E-1
49	17/03/2023	15:49:53.866	0.00000000E+0	-3.76975779E+0	4.00000000E+0	4.11106851E+0	2.51200000E+3	3.98495796E-1
51	17/03/2023	15:49:56.878	0.00000000E+0	-3.66506360E+0	4.00000000E+0	3.81846168E+0	2.50500000E+3	6.33411540E-1
53	17/03/2023	15:49:59.790	0.00000000E+0	-3.56036941E+0	4.00000000E+0	4.15363648E+0	2.48900000E+3	6.41892749E-1
55	17/03/2023	15:50:02.716	0.00000000E+0	-3.45567522E+0	4.00000000E+0	1.73301480E+0	2.48400000E+3	3.37110264E-1
57	17/03/2023	15:50:05.697	0.00000000E+0	-3.35098103E+0	4.00000000E+0	7.69674860E-1	2.49200000E+3	3.49349561E-1
59	17/03/2023	15:50:08.667	0.00000000E+0	-3.24628684E+0	4.00000000E+0	3.75135002E+0	2.50600000E+3	4.09039103E-1
61	17/03/2023	15:50:11.637	0.00000000E+0	-3.14159265E+0	4.00000000E+0	3.61635971E+0	2.51500000E+3	5.63207967E-1
63	17/03/2023	15:50:14.607	0.00000000E+0	-3.03689846E+0	4.00000000E+0	1.25441279E+0	2.51200000E+3	6.74160178E-1
65	17/03/2023	15:50:17.596	0.00000000E+0	-2.93220428E+0	4.00000000E+0	5.63316095E+0	2.49200000E+3	5.91714087E-1
67	17/03/2023	15:50:20.559	0.00000000E+0	-2.82751009E+0	4.00000000E+0	2.99126254E-2	2.48100000E+3	6.16380048E-1
69	17/03/2023	15:50:23.512	0.00000000E+0	-2.72281590E+0	4.00000000E+0	4.82168511E+0	2.46500000E+3	3.61243242E-1
71	17/03/2023	15:50:26.522	0.00000000E+0	-2.61812171E+0	4.00000000E+0	6.10332606E+0	2.49000000E+3	3.32731893E-1
73	17/03/2023	15:50:29.464	0.00000000E+0	-2.51342752E+0	4.00000000E+0	5.58790852E+0	2.49800000E+3	5.99126151E-1
75	17/03/2023	15:50:32.459	0.00000000E+0	-2.40873333E+0	4.00000000E+0	5.07785990E+0	2.51700000E+3	3.28271108E-1
77	17/03/2023	15:50:35.454	0.00000000E+0	-2.30365565E+0	4.00000000E+0	1.47645651E-1	2.50600000E+3	5.38953469E-1
