#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	15/03/2023	16:55:57.991	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.43995192E+0	2.51300000E+3	3.13985247E-1
3	15/03/2023	16:56:01.026	0.00000000E+0	-6.17849112E+0	4.00000000E+0	1.72266042E+0	2.51900000E+3	3.22248191E-1
5	15/03/2023	16:56:04.088	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.94501509E+0	2.49700000E+3	6.07743860E-1
7	15/03/2023	16:56:07.082	0.00000000E+0	-5.96910274E+0	4.00000000E+0	1.54050021E+0	2.51500000E+3	5.77793182E-1
9	15/03/2023	16:56:10.090	0.00000000E+0	-5.86440855E+0	4.00000000E+0	3.27274801E+0	2.49800000E+3	4.26663736E-1
11	15/03/2023	16:56:13.076	0.00000000E+0	-5.75971436E+0	4.00000000E+0	5.21054924E+0	2.48700000E+3	4.73278440E-1
13	15/03/2023	16:56:16.072	0.00000000E+0	-5.65502017E+0	4.00000000E+0	5.37583567E+0	2.45900000E+3	4.53192493E-1
15	15/03/2023	16:56:19.048	0.00000000E+0	-5.55032599E+0	4.00000000E+0	5.11122399E+0	2.45000000E+3	3.94358641E-1
17	15/03/2023	16:56:21.953	0.00000000E+0	-5.44524830E+0	4.00000000E+0	1.80587888E+0	2.47700000E+3	4.53243358E-1
19	15/03/2023	16:56:24.891	0.00000000E+0	-5.34055411E+0	4.00000000E+0	5.74897650E+0	2.47800000E+3	3.49013222E-1
21	15/03/2023	16:56:27.904	0.00000000E+0	-5.23585992E+0	4.00000000E+0	4.76761229E+0	2.48000000E+3	6.28408287E-1
23	15/03/2023	16:56:30.830	0.00000000E+0	-5.13116574E+0	4.00000000E+0	1.44577689E-1	2.50800000E+3	6.02020646E-1
25	15/03/2023	16:56:33.846	0.00000000E+0	-5.02647155E+0	4.00000000E+0	2.72281590E+0	2.50800000E+3	6.65558896E-1
27	15/03/2023	16:56:36.798	0.00000000E+0	-4.92177736E+0	4.00000000E+0	2.85703922E-1	2.49300000E+3	3.96456443E-1
29	15/03/2023	16:56:39.793	0.00000000E+0	-4.81708317E+0	4.00000000E+0	4.83434045E+0	2.48600000E+3	4.18828134E-1
31	15/03/2023	16:56:42.758	0.00000000E+0	-4.71238898E+0	4.00000000E+0	1.18998560E+0	2.45600000E+3	4.37404455E-1
33	15/03/2023	16:56:45.717	0.00000000E+0	-4.60769479E+0	4.00000000E+0	1.56005846E+0	2.45800000E+3	6.58180518E-1
35	15/03/2023	16:56:48.669	0.00000000E+0	-4.50300060E+0	4.00000000E+0	1.35105358E+0	2.49900000E+3	6.32094155E-1
37	15/03/2023	16:56:51.744	0.00000000E+0	-4.39830641E+0	4.00000000E+0	2.12111193E+0	2.51600000E+3	4.31496718E-1
39	15/03/2023	16:56:54.707	0.00000000E+0	-4.29361223E+0	4.00000000E+0	4.96012688E+0	2.51000000E+3	4.67126646E-1
41	15/03/2023	16:56:57.673	0.00000000E+0	-4.18891804E+0	4.00000000E+0	2.44363140E+0	2.46400000E+3	6.43330716E-1
43	15/03/2023	16:57:00.699	0.00000000E+0	-4.08422385E+0	4.00000000E+0	2.52263141E+0	2.50800000E+3	3.21180988E-1
45	15/03/2023	16:57:03.698	0.00000000E+0	-3.97952966E+0	4.00000000E+0	5.39194247E+0	2.46900000E+3	4.70735299E-1
47	15/03/2023	16:57:06.703	0.00000000E+0	-3.87445198E+0	4.00000000E+0	1.65017983E+0	2.49300000E+3	5.46828670E-1
49	15/03/2023	16:57:09.693	0.00000000E+0	-3.76975779E+0	4.00000000E+0	1.57539827E+0	2.51200000E+3	4.86451611E-1
51	15/03/2023	16:57:12.672	0.00000000E+0	-3.66506360E+0	4.00000000E+0	6.14704451E+0	2.48100000E+3	4.58716602E-1
53	15/03/2023	16:57:15.699	0.00000000E+0	-3.56036941E+0	4.00000000E+0	3.90589858E+0	2.45400000E+3	5.91910720E-1
