#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	15/03/2023	16:55:59.530	0.00000000E+0	-6.28318531E+0	5.00000000E+0	3.02336119E-1	0.00000000E+0
4	15/03/2023	16:56:02.521	0.00000000E+0	-6.17849112E+0	5.00000000E+0	3.12160156E-1	0.00000000E+0
6	15/03/2023	16:56:05.584	0.00000000E+0	-6.07379693E+0	5.00000000E+0	4.00077347E-1	0.00000000E+0
8	15/03/2023	16:56:08.606	0.00000000E+0	-5.96910274E+0	5.00000000E+0	3.04350736E-1	0.00000000E+0
10	15/03/2023	16:56:11.576	0.00000000E+0	-5.86440855E+0	5.00000000E+0	6.47832767E-1	0.00000000E+0
12	15/03/2023	16:56:14.571	0.00000000E+0	-5.75971436E+0	5.00000000E+0	3.35343748E-1	0.00000000E+0
14	15/03/2023	16:56:17.571	0.00000000E+0	-5.65502017E+0	5.00000000E+0	5.75482054E-1	0.00000000E+0
16	15/03/2023	16:56:20.526	0.00000000E+0	-5.55032599E+0	5.00000000E+0	3.99517158E-1	0.00000000E+0
18	15/03/2023	16:56:23.389	0.00000000E+0	-5.44524830E+0	5.00000000E+0	6.45452669E-1	0.00000000E+0
20	15/03/2023	16:56:26.399	0.00000000E+0	-5.34055411E+0	5.00000000E+0	4.53767684E-1	0.00000000E+0
22	15/03/2023	16:56:29.364	0.00000000E+0	-5.23585992E+0	5.00000000E+0	5.19756257E-1	0.00000000E+0
24	15/03/2023	16:56:32.363	0.00000000E+0	-5.13116574E+0	5.00000000E+0	4.32844437E-1	0.00000000E+0
26	15/03/2023	16:56:35.279	0.00000000E+0	-5.02647155E+0	5.00000000E+0	6.80859169E-1	0.00000000E+0
28	15/03/2023	16:56:38.287	0.00000000E+0	-4.92177736E+0	5.00000000E+0	5.58753178E-1	0.00000000E+0
30	15/03/2023	16:56:41.268	0.00000000E+0	-4.81708317E+0	5.00000000E+0	3.26318849E-1	0.00000000E+0
32	15/03/2023	16:56:44.210	0.00000000E+0	-4.71238898E+0	5.00000000E+0	3.18721266E-1	0.00000000E+0
34	15/03/2023	16:56:47.209	0.00000000E+0	-4.60769479E+0	5.00000000E+0	6.11438681E-1	0.00000000E+0
36	15/03/2023	16:56:50.164	0.00000000E+0	-4.50300060E+0	5.00000000E+0	5.20408059E-1	0.00000000E+0
38	15/03/2023	16:56:53.204	0.00000000E+0	-4.39830641E+0	5.00000000E+0	3.29392134E-1	0.00000000E+0
40	15/03/2023	16:56:56.179	0.00000000E+0	-4.29361223E+0	5.00000000E+0	5.95766095E-1	0.00000000E+0
42	15/03/2023	16:56:59.190	0.00000000E+0	-4.18891804E+0	5.00000000E+0	4.19505033E-1	0.00000000E+0
44	15/03/2023	16:57:02.201	0.00000000E+0	-4.08422385E+0	5.00000000E+0	5.03734980E-1	0.00000000E+0
46	15/03/2023	16:57:05.189	0.00000000E+0	-3.97952966E+0	5.00000000E+0	3.12056774E-1	0.00000000E+0
48	15/03/2023	16:57:08.204	0.00000000E+0	-3.87445198E+0	5.00000000E+0	4.30839859E-1	0.00000000E+0
50	15/03/2023	16:57:11.143	0.00000000E+0	-3.76975779E+0	5.00000000E+0	4.14709987E-1	0.00000000E+0
52	15/03/2023	16:57:14.165	0.00000000E+0	-3.66506360E+0	5.00000000E+0	3.20063490E-1	0.00000000E+0
54	15/03/2023	16:57:17.155	0.00000000E+0	-3.56036941E+0	5.00000000E+0	5.89942272E-1	0.00000000E+0
56	15/03/2023	16:57:20.132	0.00000000E+0	-3.45567522E+0	5.00000000E+0	3.25584283E-1	0.00000000E+0
58	15/03/2023	16:57:23.176	0.00000000E+0	-3.35098103E+0	5.00000000E+0	3.37582138E-1	0.00000000E+0
60	15/03/2023	16:57:26.185	0.00000000E+0	-3.24628684E+0	5.00000000E+0	3.10016500E-1	0.00000000E+0
62	15/03/2023	16:57:29.194	0.00000000E+0	-3.14159265E+0	5.00000000E+0	6.12164006E-1	0.00000000E+0
64	15/03/2023	16:57:32.183	0.00000000E+0	-3.03689846E+0	5.00000000E+0	3.25109671E-1	0.00000000E+0
66	15/03/2023	16:57:35.176	0.00000000E+0	-2.93220428E+0	5.00000000E+0	4.49751659E-1	0.00000000E+0
68	15/03/2023	16:57:38.164	0.00000000E+0	-2.82751009E+0	5.00000000E+0	3.37091660E-1	0.00000000E+0
70	15/03/2023	16:57:41.154	0.00000000E+0	-2.72281590E+0	5.00000000E+0	4.79390937E-1	0.00000000E+0
72	15/03/2023	16:57:44.090	0.00000000E+0	-2.61812171E+0	5.00000000E+0	5.95566617E-1	0.00000000E+0
74	15/03/2023	16:57:46.972	0.00000000E+0	-2.51342752E+0	5.00000000E+0	6.50509036E-1	0.00000000E+0
76	15/03/2023	16:57:49.946	0.00000000E+0	-2.40873333E+0	5.00000000E+0	3.20789424E-1	0.00000000E+0
78	15/03/2023	16:57:53.050	0.00000000E+0	-2.30365565E+0	5.00000000E+0	4.71443711E-1	0.00000000E+0
80	15/03/2023	16:57:56.087	0.00000000E+0	-2.19896146E+0	5.00000000E+0	4.68418883E-1	0.00000000E+0
82	15/03/2023	16:57:59.068	0.00000000E+0	-2.09426727E+0	5.00000000E+0	3.55977578E-1	0.00000000E+0
84	15/03/2023	16:58:02.065	0.00000000E+0	-1.98957308E+0	5.00000000E+0	5.92131055E-1	0.00000000E+0
86	15/03/2023	16:58:05.022	0.00000000E+0	-1.88487889E+0	5.00000000E+0	3.40579692E-1	0.00000000E+0
88	15/03/2023	16:58:08.019	0.00000000E+0	-1.78018470E+0	5.00000000E+0	3.08446774E-1	0.00000000E+0
90	15/03/2023	16:58:10.999	0.00000000E+0	-1.67549052E+0	5.00000000E+0	3.22013439E-1	0.00000000E+0
92	15/03/2023	16:58:14.023	0.00000000E+0	-1.57079633E+0	5.00000000E+0	4.19752537E-1	0.00000000E+0
94	15/03/2023	16:58:17.004	0.00000000E+0	-1.46610214E+0	5.00000000E+0	3.47598191E-1	0.00000000E+0
96	15/03/2023	16:58:19.988	0.00000000E+0	-1.36140795E+0	5.00000000E+0	4.28943454E-1	0.00000000E+0
98	15/03/2023	16:58:22.953	0.00000000E+0	-1.25671376E+0	5.00000000E+0	5.75324743E-1	0.00000000E+0
100	15/03/2023	16:58:26.015	0.00000000E+0	-1.15201957E+0	5.00000000E+0	5.07539273E-1	0.00000000E+0
102	15/03/2023	16:58:28.960	0.00000000E+0	-1.04732538E+0	5.00000000E+0	3.76004730E-1	0.00000000E+0
104	15/03/2023	16:58:31.927	0.00000000E+0	-9.42631194E-1	5.00000000E+0	5.58150541E-1	0.00000000E+0
106	15/03/2023	16:58:34.940	0.00000000E+0	-8.37937005E-1	5.00000000E+0	5.01008535E-1	0.00000000E+0
108	15/03/2023	16:58:37.961	0.00000000E+0	-7.32859321E-1	5.00000000E+0	3.38323878E-1	0.00000000E+0
110	15/03/2023	16:58:40.934	0.00000000E+0	-6.28165133E-1	5.00000000E+0	3.01377970E-1	0.00000000E+0
112	15/03/2023	16:58:43.919	0.00000000E+0	-5.23470944E-1	5.00000000E+0	3.84113135E-1	0.00000000E+0
114	15/03/2023	16:58:46.950	0.00000000E+0	-4.18776755E-1	5.00000000E+0	5.14912475E-1	0.00000000E+0
