#Iteration	Date	Time	RTPhase	NFringe	AccelAxis	AccelMean	AccelTemp
1	02/09/2022	15:41:14.277	3.21829169E+0	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
2	02/09/2022	15:41:15.646	3.97914616E+0	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
3	02/09/2022	15:41:17.092	1.45191282E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
4	02/09/2022	15:41:18.667	4.20502483E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
5	02/09/2022	15:41:20.036	5.35589392E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
6	02/09/2022	15:41:21.591	3.31454899E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
7	02/09/2022	15:41:22.987	1.07263607E+0	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
8	02/09/2022	15:41:24.383	6.08300081E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
9	02/09/2022	15:41:25.919	4.46580157E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
10	02/09/2022	15:41:27.326	1.71422353E-1	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
11	02/09/2022	15:41:28.759	5.44486481E+0	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
12	02/09/2022	15:41:30.248	1.30695163E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
13	02/09/2022	15:41:31.646	2.11574300E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
14	02/09/2022	15:41:33.120	6.47339892E-1	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
15	02/09/2022	15:41:34.530	5.97063672E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
16	02/09/2022	15:41:35.942	2.92184991E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
17	02/09/2022	15:41:37.420	5.62779202E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
18	02/09/2022	15:41:38.804	4.34346660E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
19	02/09/2022	15:41:40.359	6.00169983E+0	-1.23600000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
20	02/09/2022	15:41:41.847	3.10017517E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
21	02/09/2022	15:41:43.230	3.67810243E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
22	02/09/2022	15:41:44.727	3.28540335E+0	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
23	02/09/2022	15:41:46.128	3.92315587E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
24	02/09/2022	15:41:47.510	6.22029209E+0	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
25	02/09/2022	15:41:49.000	1.19650501E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
26	02/09/2022	15:41:50.389	5.98060760E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
27	02/09/2022	15:41:51.856	3.22059266E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
28	02/09/2022	15:41:53.250	2.56174792E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
29	02/09/2022	15:41:54.648	4.21844717E-1	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
30	02/09/2022	15:41:56.061	2.22580612E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
31	02/09/2022	15:41:57.460	2.66490812E+0	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
32	02/09/2022	15:41:58.894	4.13024327E-1	-1.23400000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
33	02/09/2022	15:42:00.327	4.38641806E+0	-1.23300000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
34	02/09/2022	15:42:01.707	4.85504919E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
35	02/09/2022	15:42:03.217	4.59350547E+0	-1.23500000E+3	2.00000000E+0	-9.80586964E+0	7.16082700E+6
