#k Index:	1.00000000E+0
#Current Chirp:	0.00000000E+0
#Current Phase:	4.60769479E+0
#Raman Axis:	5.00000000E+0
#RT Freq 1:	-5.01678325E+5
#RT Freq 2:	-2.50701560E+5
#RT Freq 3:	-2.49876059E+5
#Sum Freq 1:	3.41809326E+7
#Sum Freq 2:	3.39302310E+7
#Sum Freq 3:	3.36803549E+7
#RT Phase:	2.72665085E-1
#Total Phase 3:	-1.57282160E+4
#NFringe:	-2.50400000E+3
#Accel Axis:	2.00000000E+0
#Accel Mean:	-9.76298887E+0
#Accel Temp:	7.16306400E+6
#Time Step:	2.00000000E-6
#Date Stamp:	17/03/2023
#Time Stamp:	15:12:02.354
-5.95162E-3	-4.79201E-4	-5.14685E-3
-9.65354E-3	3.65957E-6	-5.14685E-3
-8.68782E-3	-8.01107E-4	-4.98590E-3
-9.65354E-3	-1.57294E-4	-4.50304E-3
-9.00973E-3	-4.79201E-4	-4.50304E-3
-6.75638E-3	1.64613E-4	1.64613E-4
8.21228E-3	7.01793E-2	7.24656E-3
7.89037E-3	8.75622E-2	4.51035E-3
5.15417E-3	9.04594E-2	3.38368E-3
7.89037E-3	9.09423E-2	4.51035E-3
8.21228E-3	9.04594E-2	6.11989E-3
6.92465E-3	8.96546E-2	7.40751E-3
9.17800E-3	8.93327E-2	5.15417E-3
5.95893E-3	8.86889E-2	5.95893E-3
6.44179E-3	8.90108E-2	4.34940E-3
6.44179E-3	8.86889E-2	5.47607E-3
7.24656E-3	8.77232E-2	5.15417E-3
6.44179E-3	8.78841E-2	7.72942E-3
1.06266E-2	8.80451E-2	4.83226E-3
7.40751E-3	8.72403E-2	6.11989E-3
4.83226E-3	8.70794E-2	3.38368E-3
6.76370E-3	8.69184E-2	6.92465E-3
7.24656E-3	8.59527E-2	4.99321E-3
7.40751E-3	8.59527E-2	4.51035E-3
8.85609E-3	8.61137E-2	4.02749E-3
7.08561E-3	8.54699E-2	3.54463E-3
5.63703E-3	8.49870E-2	2.57891E-3
5.79798E-3	8.51479E-2	3.70559E-3
6.44179E-3	8.45041E-2	5.31512E-3
7.24656E-3	8.45041E-2	6.44179E-3
9.33896E-3	8.36994E-2	4.34940E-3
5.79798E-3	8.40213E-2	4.67131E-3
5.47607E-3	8.35384E-2	4.02749E-3
5.63703E-3	8.33775E-2	4.99321E-3
6.60275E-3	8.33775E-2	4.67131E-3
7.08561E-3	8.28946E-2	4.18845E-3
5.95893E-3	8.36994E-2	2.09605E-3
5.31512E-3	8.27336E-2	4.67131E-3
4.83226E-3	8.22508E-2	4.99321E-3
5.79798E-3	8.28946E-2	2.73987E-3
6.60275E-3	8.17679E-2	4.51035E-3
7.40751E-3	8.19289E-2	3.06177E-3
8.21228E-3	8.22508E-2	4.02749E-3
7.24656E-3	8.17679E-2	3.86654E-3
4.18845E-3	8.14460E-2	3.86654E-3
8.05133E-3	8.08022E-2	3.06177E-3
7.08561E-3	8.09632E-2	3.70559E-3
7.89037E-3	8.09632E-2	2.73987E-3
1.04656E-2	8.12851E-2	3.54463E-3
6.44179E-3	8.08022E-2	3.38368E-3
4.51035E-3	8.03193E-2	1.45224E-3
8.37323E-3	7.93536E-2	3.86654E-3
6.92465E-3	7.99974E-2	3.38368E-3
5.47607E-3	7.95146E-2	4.18845E-3
9.98277E-3	7.93536E-2	2.25701E-3
