#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
1	17/03/2023	15:06:36.791	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.06351965E-1	0.00000000E+0
3	17/03/2023	15:06:39.843	0.00000000E+0	-6.17849112E+0	4.00000000E+0	3.03963234E-1	0.00000000E+0
5	17/03/2023	15:06:42.945	0.00000000E+0	-6.07379693E+0	4.00000000E+0	6.37400389E-1	0.00000000E+0
7	17/03/2023	15:06:46.055	0.00000000E+0	-5.96910274E+0	4.00000000E+0	3.28803697E-1	0.00000000E+0
9	17/03/2023	15:06:49.165	0.00000000E+0	-5.86440855E+0	4.00000000E+0	3.53214500E-1	0.00000000E+0
11	17/03/2023	15:06:52.314	0.00000000E+0	-5.75971436E+0	4.00000000E+0	6.60997552E-1	0.00000000E+0
13	17/03/2023	15:06:55.407	0.00000000E+0	-5.65502017E+0	4.00000000E+0	3.25732249E-1	0.00000000E+0
15	17/03/2023	15:06:58.462	0.00000000E+0	-5.55032599E+0	4.00000000E+0	3.06181477E-1	0.00000000E+0
17	17/03/2023	15:07:01.590	0.00000000E+0	-5.44524830E+0	4.00000000E+0	4.80280567E-1	0.00000000E+0
19	17/03/2023	15:07:04.833	0.00000000E+0	-5.34055411E+0	4.00000000E+0	3.15387889E-1	0.00000000E+0
21	17/03/2023	15:07:07.962	0.00000000E+0	-5.23585992E+0	4.00000000E+0	3.77688134E-1	0.00000000E+0
23	17/03/2023	15:07:11.047	0.00000000E+0	-5.13116574E+0	4.00000000E+0	4.48322817E-1	0.00000000E+0
25	17/03/2023	15:07:14.128	0.00000000E+0	-5.02647155E+0	4.00000000E+0	3.40782876E-1	0.00000000E+0
27	17/03/2023	15:07:17.293	0.00000000E+0	-4.92177736E+0	4.00000000E+0	3.37858175E-1	0.00000000E+0
29	17/03/2023	15:07:20.392	0.00000000E+0	-4.81708317E+0	4.00000000E+0	6.04507383E-1	0.00000000E+0
31	17/03/2023	15:07:24.170	0.00000000E+0	-4.71238898E+0	4.00000000E+0	3.84615402E-1	0.00000000E+0
33	17/03/2023	15:07:27.281	0.00000000E+0	-4.60769479E+0	4.00000000E+0	4.04359254E-1	0.00000000E+0
35	17/03/2023	15:07:30.457	0.00000000E+0	-4.50300060E+0	4.00000000E+0	4.67203556E-1	0.00000000E+0
37	17/03/2023	15:07:33.582	0.00000000E+0	-4.39830641E+0	4.00000000E+0	5.42662679E-1	0.00000000E+0
39	17/03/2023	15:07:36.657	0.00000000E+0	-4.29361223E+0	4.00000000E+0	3.28291247E-1	0.00000000E+0
41	17/03/2023	15:07:39.764	0.00000000E+0	-4.18891804E+0	4.00000000E+0	5.19727131E-1	0.00000000E+0
43	17/03/2023	15:07:42.838	0.00000000E+0	-4.08422385E+0	4.00000000E+0	3.39228757E-1	0.00000000E+0
45	17/03/2023	15:07:45.879	0.00000000E+0	-3.97952966E+0	4.00000000E+0	5.86127592E-1	0.00000000E+0
47	17/03/2023	15:07:49.038	0.00000000E+0	-3.87445198E+0	4.00000000E+0	3.49346813E-1	0.00000000E+0
49	17/03/2023	15:07:52.158	0.00000000E+0	-3.76975779E+0	4.00000000E+0	5.08648018E-1	0.00000000E+0
51	17/03/2023	15:07:55.302	0.00000000E+0	-3.66506360E+0	4.00000000E+0	6.25084868E-1	0.00000000E+0
53	17/03/2023	15:07:58.344	0.00000000E+0	-3.56036941E+0	4.00000000E+0	3.91369360E-1	0.00000000E+0
55	17/03/2023	15:08:01.497	0.00000000E+0	-3.45567522E+0	4.00000000E+0	6.39717698E-1	0.00000000E+0
57	17/03/2023	15:08:04.619	0.00000000E+0	-3.35098103E+0	4.00000000E+0	4.89177208E-1	0.00000000E+0
59	17/03/2023	15:08:07.769	0.00000000E+0	-3.24628684E+0	4.00000000E+0	6.60259421E-1	0.00000000E+0
61	17/03/2023	15:08:10.925	0.00000000E+0	-3.14159265E+0	4.00000000E+0	5.01043131E-1	0.00000000E+0
63	17/03/2023	15:08:14.037	0.00000000E+0	-3.03689846E+0	4.00000000E+0	3.21151714E-1	0.00000000E+0
65	17/03/2023	15:08:17.109	0.00000000E+0	-2.93220428E+0	4.00000000E+0	4.99382204E-1	0.00000000E+0
67	17/03/2023	15:08:20.196	0.00000000E+0	-2.82751009E+0	4.00000000E+0	5.97611804E-1	0.00000000E+0
69	17/03/2023	15:08:23.289	0.00000000E+0	-2.72281590E+0	4.00000000E+0	5.18312180E-1	0.00000000E+0
71	17/03/2023	15:08:26.319	0.00000000E+0	-2.61812171E+0	4.00000000E+0	3.50660032E-1	0.00000000E+0
73	17/03/2023	15:08:29.399	0.00000000E+0	-2.51342752E+0	4.00000000E+0	6.23556613E-1	0.00000000E+0
75	17/03/2023	15:08:32.499	0.00000000E+0	-2.40873333E+0	4.00000000E+0	6.16736213E-1	0.00000000E+0
77	17/03/2023	15:08:35.622	0.00000000E+0	-2.30365565E+0	4.00000000E+0	6.55614930E-1	0.00000000E+0
79	17/03/2023	15:08:38.802	0.00000000E+0	-2.19896146E+0	4.00000000E+0	6.29251412E-1	0.00000000E+0
81	17/03/2023	15:08:41.854	0.00000000E+0	-2.09426727E+0	4.00000000E+0	3.24879201E-1	0.00000000E+0
83	17/03/2023	15:08:44.997	0.00000000E+0	-1.98957308E+0	4.00000000E+0	5.88226260E-1	0.00000000E+0
85	17/03/2023	15:08:48.047	0.00000000E+0	-1.88487889E+0	4.00000000E+0	6.62646774E-1	0.00000000E+0
87	17/03/2023	15:08:51.193	0.00000000E+0	-1.78018470E+0	4.00000000E+0	5.98598702E-1	0.00000000E+0
89	17/03/2023	15:08:54.292	0.00000000E+0	-1.67549052E+0	4.00000000E+0	6.08448451E-1	0.00000000E+0
91	17/03/2023	15:08:57.386	0.00000000E+0	-1.57079633E+0	4.00000000E+0	5.38626919E-1	0.00000000E+0
93	17/03/2023	15:09:00.537	0.00000000E+0	-1.46610214E+0	4.00000000E+0	3.52956348E-1	0.00000000E+0
