#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
1	17/03/2023	15:06:36.791	0.00000000E+0	-6.28318531E+0	4.00000000E+0	3.86754906E+0	2.51900000E+3	3.06351965E-1
3	17/03/2023	15:06:39.843	0.00000000E+0	-6.17849112E+0	4.00000000E+0	4.27597145E-1	2.50600000E+3	3.03963234E-1
5	17/03/2023	15:06:42.945	0.00000000E+0	-6.07379693E+0	4.00000000E+0	3.81999566E+0	2.51700000E+3	6.37400389E-1
7	17/03/2023	15:06:46.055	0.00000000E+0	-5.96910274E+0	4.00000000E+0	2.56826733E+0	2.50000000E+3	3.28803697E-1
9	17/03/2023	15:06:49.165	0.00000000E+0	-5.86440855E+0	4.00000000E+0	2.53682073E+0	2.48600000E+3	3.53214500E-1
11	17/03/2023	15:06:52.314	0.00000000E+0	-5.75971436E+0	4.00000000E+0	5.58369007E-1	2.50700000E+3	6.60997552E-1
13	17/03/2023	15:06:55.407	0.00000000E+0	-5.65502017E+0	4.00000000E+0	1.82198568E+0	2.51500000E+3	3.25732249E-1
15	17/03/2023	15:06:58.462	0.00000000E+0	-5.55032599E+0	4.00000000E+0	1.28470891E-1	2.51800000E+3	3.06181477E-1
17	17/03/2023	15:07:01.590	0.00000000E+0	-5.44524830E+0	4.00000000E+0	9.24606920E-1	2.51500000E+3	4.80280567E-1
19	17/03/2023	15:07:04.833	0.00000000E+0	-5.34055411E+0	4.00000000E+0	2.41295178E+0	2.51700000E+3	3.15387889E-1
21	17/03/2023	15:07:07.962	0.00000000E+0	-5.23585992E+0	4.00000000E+0	2.09771873E-1	2.50200000E+3	3.77688134E-1
23	17/03/2023	15:07:11.047	0.00000000E+0	-5.13116574E+0	4.00000000E+0	2.29406827E+0	2.50200000E+3	4.48322817E-1
25	17/03/2023	15:07:14.128	0.00000000E+0	-5.02647155E+0	4.00000000E+0	4.98467057E+0	2.48600000E+3	3.40782876E-1
27	17/03/2023	15:07:17.293	0.00000000E+0	-4.92177736E+0	4.00000000E+0	3.02539361E+0	2.48400000E+3	3.37858175E-1
29	17/03/2023	15:07:20.392	0.00000000E+0	-4.81708317E+0	4.00000000E+0	2.30979157E+0	2.51500000E+3	6.04507383E-1
31	17/03/2023	15:07:24.170	0.00000000E+0	-4.71238898E+0	4.00000000E+0	3.11168003E+0	2.47700000E+3	3.84615402E-1
33	17/03/2023	15:07:27.281	0.00000000E+0	-4.60769479E+0	4.00000000E+0	1.28470891E+0	2.50700000E+3	4.04359254E-1
35	17/03/2023	15:07:30.457	0.00000000E+0	-4.50300060E+0	4.00000000E+0	3.57340825E+0	2.51000000E+3	4.67203556E-1
37	17/03/2023	15:07:33.582	0.00000000E+0	-4.39830641E+0	4.00000000E+0	4.91410745E+0	2.51300000E+3	5.42662679E-1
39	17/03/2023	15:07:36.657	0.00000000E+0	-4.29361223E+0	4.00000000E+0	5.73670465E+0	2.49300000E+3	3.28291247E-1
41	17/03/2023	15:07:39.764	0.00000000E+0	-4.18891804E+0	4.00000000E+0	2.84898582E+0	2.49200000E+3	5.19727131E-1
43	17/03/2023	15:07:42.838	0.00000000E+0	-4.08422385E+0	4.00000000E+0	3.58414611E+0	2.49200000E+3	3.39228757E-1
45	17/03/2023	15:07:45.879	0.00000000E+0	-3.97952966E+0	4.00000000E+0	4.88879677E+0	2.50500000E+3	5.86127592E-1
47	17/03/2023	15:07:49.038	0.00000000E+0	-3.87445198E+0	4.00000000E+0	4.33042776E+0	2.51100000E+3	3.49346813E-1
49	17/03/2023	15:07:52.158	0.00000000E+0	-3.76975779E+0	4.00000000E+0	5.93152021E+0	2.49200000E+3	5.08648018E-1
51	17/03/2023	15:07:55.302	0.00000000E+0	-3.66506360E+0	4.00000000E+0	5.92653477E+0	2.48000000E+3	6.25084868E-1
53	17/03/2023	15:07:58.344	0.00000000E+0	-3.56036941E+0	4.00000000E+0	4.18508308E+0	2.48400000E+3	3.91369360E-1
55	17/03/2023	15:08:01.497	0.00000000E+0	-3.45567522E+0	4.00000000E+0	4.57701518E+0	2.49200000E+3	6.39717698E-1
57	17/03/2023	15:08:04.619	0.00000000E+0	-3.35098103E+0	4.00000000E+0	1.46648563E+0	2.50500000E+3	4.89177208E-1
59	17/03/2023	15:08:07.769	0.00000000E+0	-3.24628684E+0	4.00000000E+0	5.40536480E+0	2.49900000E+3	6.60259421E-1
61	17/03/2023	15:08:10.925	0.00000000E+0	-3.14159265E+0	4.00000000E+0	5.48781627E+0	2.47000000E+3	5.01043131E-1
63	17/03/2023	15:08:14.037	0.00000000E+0	-3.03689846E+0	4.00000000E+0	2.96173341E+0	2.51300000E+3	3.21151714E-1
