#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	17/03/2023	15:06:38.307	0.00000000E+0	-6.28318531E+0	5.00000000E+0	3.13283884E-1	0.00000000E+0
4	17/03/2023	15:06:41.364	0.00000000E+0	-6.17849112E+0	5.00000000E+0	2.95331034E-1	0.00000000E+0
6	17/03/2023	15:06:44.544	0.00000000E+0	-6.07379693E+0	5.00000000E+0	6.45805324E-1	0.00000000E+0
8	17/03/2023	15:06:47.609	0.00000000E+0	-5.96910274E+0	5.00000000E+0	6.37418181E-1	0.00000000E+0
10	17/03/2023	15:06:50.716	0.00000000E+0	-5.86440855E+0	5.00000000E+0	3.04810731E-1	0.00000000E+0
12	17/03/2023	15:06:53.825	0.00000000E+0	-5.75971436E+0	5.00000000E+0	2.91472501E-1	0.00000000E+0
14	17/03/2023	15:06:56.916	0.00000000E+0	-5.65502017E+0	5.00000000E+0	4.24567976E-1	0.00000000E+0
16	17/03/2023	15:07:00.032	0.00000000E+0	-5.55032599E+0	5.00000000E+0	2.96479581E-1	0.00000000E+0
18	17/03/2023	15:07:03.095	0.00000000E+0	-5.44524830E+0	5.00000000E+0	3.68437198E-1	0.00000000E+0
20	17/03/2023	15:07:06.432	0.00000000E+0	-5.34055411E+0	5.00000000E+0	6.79111152E-1	0.00000000E+0
22	17/03/2023	15:07:09.525	0.00000000E+0	-5.23585992E+0	5.00000000E+0	6.65437113E-1	0.00000000E+0
24	17/03/2023	15:07:12.600	0.00000000E+0	-5.13116574E+0	5.00000000E+0	3.12252944E-1	0.00000000E+0
26	17/03/2023	15:07:15.707	0.00000000E+0	-5.02647155E+0	5.00000000E+0	4.58286932E-1	0.00000000E+0
28	17/03/2023	15:07:18.800	0.00000000E+0	-4.92177736E+0	5.00000000E+0	5.14617754E-1	0.00000000E+0
30	17/03/2023	15:07:22.486	0.00000000E+0	-4.81708317E+0	5.00000000E+0	6.80230257E-1	0.00000000E+0
32	17/03/2023	15:07:25.729	0.00000000E+0	-4.71238898E+0	5.00000000E+0	6.38402544E-1	0.00000000E+0
34	17/03/2023	15:07:28.908	0.00000000E+0	-4.60769479E+0	5.00000000E+0	5.14652417E-1	0.00000000E+0
36	17/03/2023	15:07:32.062	0.00000000E+0	-4.50300060E+0	5.00000000E+0	6.74680540E-1	0.00000000E+0
38	17/03/2023	15:07:35.172	0.00000000E+0	-4.39830641E+0	5.00000000E+0	5.75262274E-1	0.00000000E+0
40	17/03/2023	15:07:38.183	0.00000000E+0	-4.29361223E+0	5.00000000E+0	6.02488209E-1	0.00000000E+0
42	17/03/2023	15:07:41.271	0.00000000E+0	-4.18891804E+0	5.00000000E+0	5.89748212E-1	0.00000000E+0
44	17/03/2023	15:07:44.361	0.00000000E+0	-4.08422385E+0	5.00000000E+0	4.87811438E-1	0.00000000E+0
46	17/03/2023	15:07:47.451	0.00000000E+0	-3.97952966E+0	5.00000000E+0	5.02353126E-1	0.00000000E+0
48	17/03/2023	15:07:50.565	0.00000000E+0	-3.87445198E+0	5.00000000E+0	5.57428585E-1	0.00000000E+0
50	17/03/2023	15:07:53.723	0.00000000E+0	-3.76975779E+0	5.00000000E+0	5.40203210E-1	0.00000000E+0
52	17/03/2023	15:07:56.828	0.00000000E+0	-3.66506360E+0	5.00000000E+0	5.30450194E-1	0.00000000E+0
54	17/03/2023	15:07:59.982	0.00000000E+0	-3.56036941E+0	5.00000000E+0	6.26726997E-1	0.00000000E+0
56	17/03/2023	15:08:03.054	0.00000000E+0	-3.45567522E+0	5.00000000E+0	6.02178165E-1	0.00000000E+0
58	17/03/2023	15:08:06.247	0.00000000E+0	-3.35098103E+0	5.00000000E+0	6.38748401E-1	0.00000000E+0
60	17/03/2023	15:08:09.336	0.00000000E+0	-3.24628684E+0	5.00000000E+0	4.80588224E-1	0.00000000E+0
62	17/03/2023	15:08:12.511	0.00000000E+0	-3.14159265E+0	5.00000000E+0	4.13689148E-1	0.00000000E+0
64	17/03/2023	15:08:15.602	0.00000000E+0	-3.03689846E+0	5.00000000E+0	6.14997716E-1	0.00000000E+0
66	17/03/2023	15:08:18.676	0.00000000E+0	-2.93220428E+0	5.00000000E+0	5.04928886E-1	0.00000000E+0
68	17/03/2023	15:08:21.706	0.00000000E+0	-2.82751009E+0	5.00000000E+0	4.04546039E-1	0.00000000E+0
70	17/03/2023	15:08:24.797	0.00000000E+0	-2.72281590E+0	5.00000000E+0	5.88579832E-1	0.00000000E+0
72	17/03/2023	15:08:27.882	0.00000000E+0	-2.61812171E+0	5.00000000E+0	5.42000163E-1	0.00000000E+0
74	17/03/2023	15:08:30.975	0.00000000E+0	-2.51342752E+0	5.00000000E+0	4.05854034E-1	0.00000000E+0
76	17/03/2023	15:08:34.063	0.00000000E+0	-2.40873333E+0	5.00000000E+0	4.03601658E-1	0.00000000E+0
78	17/03/2023	15:08:37.203	0.00000000E+0	-2.30365565E+0	5.00000000E+0	3.13347480E-1	0.00000000E+0
80	17/03/2023	15:08:40.333	0.00000000E+0	-2.19896146E+0	5.00000000E+0	5.40165924E-1	0.00000000E+0
82	17/03/2023	15:08:43.397	0.00000000E+0	-2.09426727E+0	5.00000000E+0	4.15181093E-1	0.00000000E+0
84	17/03/2023	15:08:46.528	0.00000000E+0	-1.98957308E+0	5.00000000E+0	6.17585208E-1	0.00000000E+0
86	17/03/2023	15:08:49.668	0.00000000E+0	-1.88487889E+0	5.00000000E+0	5.00201874E-1	0.00000000E+0
88	17/03/2023	15:08:52.723	0.00000000E+0	-1.78018470E+0	5.00000000E+0	6.41001009E-1	0.00000000E+0
90	17/03/2023	15:08:55.867	0.00000000E+0	-1.67549052E+0	5.00000000E+0	3.14485986E-1	0.00000000E+0
92	17/03/2023	15:08:58.961	0.00000000E+0	-1.57079633E+0	5.00000000E+0	6.27410779E-1	0.00000000E+0
94	17/03/2023	15:09:02.054	0.00000000E+0	-1.46610214E+0	5.00000000E+0	3.99457633E-1	0.00000000E+0
96	17/03/2023	15:09:05.141	0.00000000E+0	-1.36140795E+0	5.00000000E+0	3.29724415E-1	0.00000000E+0
98	17/03/2023	15:09:08.296	0.00000000E+0	-1.25671376E+0	5.00000000E+0	4.03003086E-1	0.00000000E+0
100	17/03/2023	15:09:11.405	0.00000000E+0	-1.15201957E+0	5.00000000E+0	3.78938096E-1	0.00000000E+0
102	17/03/2023	15:09:14.594	0.00000000E+0	-1.04732538E+0	5.00000000E+0	3.35829048E-1	0.00000000E+0
104	17/03/2023	15:09:17.700	0.00000000E+0	-9.42631194E-1	5.00000000E+0	5.96403147E-1	0.00000000E+0
106	17/03/2023	15:09:20.790	0.00000000E+0	-8.37937005E-1	5.00000000E+0	3.56426682E-1	0.00000000E+0
108	17/03/2023	15:09:23.857	0.00000000E+0	-7.32859321E-1	5.00000000E+0	5.96470373E-1	0.00000000E+0
110	17/03/2023	15:09:26.965	0.00000000E+0	-6.28165133E-1	5.00000000E+0	3.76214486E-1	0.00000000E+0
112	17/03/2023	15:09:30.061	0.00000000E+0	-5.23470944E-1	5.00000000E+0	6.44902389E-1	0.00000000E+0
114	17/03/2023	15:09:33.155	0.00000000E+0	-4.18776755E-1	5.00000000E+0	4.02554007E-1	0.00000000E+0
116	17/03/2023	15:09:36.158	0.00000000E+0	-3.14082566E-1	5.00000000E+0	6.79273792E-1	0.00000000E+0
118	17/03/2023	15:09:39.253	0.00000000E+0	-2.09388378E-1	5.00000000E+0	3.13581915E-1	0.00000000E+0
120	17/03/2023	15:09:42.359	0.00000000E+0	-1.04694189E-1	5.00000000E+0	6.69679520E-1	0.00000000E+0
122	17/03/2023	15:09:45.489	0.00000000E+0	0.00000000E+0	5.00000000E+0	5.78896947E-1	0.00000000E+0
124	17/03/2023	15:09:48.583	0.00000000E+0	1.04694189E-1	5.00000000E+0	3.52165469E-1	0.00000000E+0
