#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
2	20/03/2023	18:58:38.217	0.00000000E+0	-6.28318531E+0	5.00000000E+0	5.15455894E+0	-2.49000000E+3	3.21912753E-1
4	20/03/2023	18:58:41.167	0.00000000E+0	-6.17849112E+0	5.00000000E+0	2.66759259E+0	-2.50600000E+3	4.04388533E-1
6	20/03/2023	18:58:44.126	0.00000000E+0	-6.07379693E+0	5.00000000E+0	4.68209286E+0	-2.46400000E+3	3.27337141E-1
8	20/03/2023	18:58:47.193	0.00000000E+0	-5.96910274E+0	5.00000000E+0	5.68531630E+0	-2.49800000E+3	5.71058254E-1
10	20/03/2023	18:58:50.389	0.00000000E+0	-5.86440855E+0	5.00000000E+0	6.04503479E+0	-2.51900000E+3	5.22045176E-1
12	20/03/2023	18:58:53.460	0.00000000E+0	-5.75971436E+0	5.00000000E+0	1.17387880E+0	-2.50900000E+3	6.29468114E-1
14	20/03/2023	18:58:56.525	0.00000000E+0	-5.65502017E+0	5.00000000E+0	3.64358787E+0	-2.48000000E+3	3.43582929E-1
16	20/03/2023	18:58:59.608	0.00000000E+0	-5.55032599E+0	5.00000000E+0	5.43949587E+0	-2.51200000E+3	5.55965668E-1
18	20/03/2023	18:59:02.671	0.00000000E+0	-5.44524830E+0	5.00000000E+0	4.60807829E+0	-2.51000000E+3	4.97315562E-1
20	20/03/2023	18:59:05.788	0.00000000E+0	-5.34055411E+0	5.00000000E+0	2.29943720E+0	-2.49500000E+3	5.70386067E-1
22	20/03/2023	18:59:08.877	0.00000000E+0	-5.23585992E+0	5.00000000E+0	3.40313638E+0	-2.50500000E+3	6.04842949E-1
24	20/03/2023	18:59:12.025	0.00000000E+0	-5.13116574E+0	5.00000000E+0	5.21285021E+0	-2.47100000E+3	3.22843007E-1
26	20/03/2023	18:59:15.273	0.00000000E+0	-5.02647155E+0	5.00000000E+0	4.75994238E+0	-2.50200000E+3	4.70992295E-1
28	20/03/2023	18:59:18.756	0.00000000E+0	-4.92177736E+0	5.00000000E+0	1.86340316E+0	-2.48900000E+3	6.07263389E-1
30	20/03/2023	18:59:21.811	0.00000000E+0	-4.81708317E+0	5.00000000E+0	2.22312166E+0	-2.48200000E+3	3.95906511E-1
32	20/03/2023	18:59:24.930	0.00000000E+0	-4.71238898E+0	5.00000000E+0	6.13592315E-2	-2.49700000E+3	4.83273220E-1
34	20/03/2023	18:59:27.945	0.00000000E+0	-4.60769479E+0	5.00000000E+0	4.83817540E+0	-2.52100000E+3	6.49340823E-1
36	20/03/2023	18:59:31.041	0.00000000E+0	-4.50300060E+0	5.00000000E+0	3.14657809E+0	-2.51800000E+3	5.32613888E-1
38	20/03/2023	18:59:34.213	0.00000000E+0	-4.39830641E+0	5.00000000E+0	1.27550503E+0	-2.51800000E+3	6.53373029E-1
40	20/03/2023	18:59:37.272	0.00000000E+0	-4.29361223E+0	5.00000000E+0	2.48313140E+0	-2.49200000E+3	6.59271954E-1
42	20/03/2023	18:59:40.312	0.00000000E+0	-4.18891804E+0	5.00000000E+0	1.14971860E+0	-2.48700000E+3	5.75029325E-1
44	20/03/2023	18:59:43.383	0.00000000E+0	-4.08422385E+0	5.00000000E+0	3.51281600E+0	-2.51200000E+3	6.21142531E-1
46	20/03/2023	18:59:46.460	0.00000000E+0	-3.97952966E+0	5.00000000E+0	1.80127694E+0	-2.49000000E+3	5.31341846E-1
48	20/03/2023	18:59:49.535	0.00000000E+0	-3.87445198E+0	5.00000000E+0	1.58651963E+0	-2.49400000E+3	5.79747639E-1
50	20/03/2023	18:59:52.587	0.00000000E+0	-3.76975779E+0	5.00000000E+0	5.88626778E+0	-2.47800000E+3	5.95505756E-1
52	20/03/2023	18:59:55.602	0.00000000E+0	-3.66506360E+0	5.00000000E+0	1.80933034E+0	-2.47100000E+3	5.75732984E-1
54	20/03/2023	18:59:58.601	0.00000000E+0	-3.56036941E+0	5.00000000E+0	4.63147149E+0	-2.51300000E+3	6.68594716E-1
56	20/03/2023	19:00:01.727	0.00000000E+0	-3.45567522E+0	5.00000000E+0	4.75725792E+0	-2.51400000E+3	6.13884147E-1
58	20/03/2023	19:00:04.832	0.00000000E+0	-3.35098103E+0	5.00000000E+0	2.06473814E+0	-2.51900000E+3	6.28592900E-1
60	20/03/2023	19:00:07.865	0.00000000E+0	-3.24628684E+0	5.00000000E+0	5.36931625E+0	-2.50900000E+3	4.79038962E-1
62	20/03/2023	19:00:11.030	0.00000000E+0	-3.14159265E+0	5.00000000E+0	5.94302507E+0	-2.49000000E+3	6.81220370E-1
64	20/03/2023	19:00:14.058	0.00000000E+0	-3.03689846E+0	5.00000000E+0	1.77289830E+0	-2.50000000E+3	6.30136525E-1
66	20/03/2023	19:00:17.146	0.00000000E+0	-2.93220428E+0	5.00000000E+0	3.62287913E+0	-2.51600000E+3	5.27972420E-1
68	20/03/2023	19:00:20.238	0.00000000E+0	-2.82751009E+0	5.00000000E+0	6.74951547E-1	-2.51600000E+3	6.23313816E-1
70	20/03/2023	19:00:23.331	0.00000000E+0	-2.72281590E+0	5.00000000E+0	4.44470933E-1	-2.51000000E+3	4.49628696E-1
72	20/03/2023	19:00:26.415	0.00000000E+0	-2.61812171E+0	5.00000000E+0	1.75257305E-1	-2.48800000E+3	5.67200140E-1
