#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	20/03/2023	18:58:38.217	0.00000000E+0	-6.28318531E+0	5.00000000E+0	3.21912753E-1	0.00000000E+0
4	20/03/2023	18:58:41.167	0.00000000E+0	-6.17849112E+0	5.00000000E+0	4.04388533E-1	0.00000000E+0
6	20/03/2023	18:58:44.126	0.00000000E+0	-6.07379693E+0	5.00000000E+0	3.27337141E-1	0.00000000E+0
8	20/03/2023	18:58:47.193	0.00000000E+0	-5.96910274E+0	5.00000000E+0	5.71058254E-1	0.00000000E+0
10	20/03/2023	18:58:50.389	0.00000000E+0	-5.86440855E+0	5.00000000E+0	5.22045176E-1	0.00000000E+0
12	20/03/2023	18:58:53.460	0.00000000E+0	-5.75971436E+0	5.00000000E+0	6.29468114E-1	0.00000000E+0
14	20/03/2023	18:58:56.525	0.00000000E+0	-5.65502017E+0	5.00000000E+0	3.43582929E-1	0.00000000E+0
16	20/03/2023	18:58:59.608	0.00000000E+0	-5.55032599E+0	5.00000000E+0	5.55965668E-1	0.00000000E+0
18	20/03/2023	18:59:02.671	0.00000000E+0	-5.44524830E+0	5.00000000E+0	4.97315562E-1	0.00000000E+0
20	20/03/2023	18:59:05.788	0.00000000E+0	-5.34055411E+0	5.00000000E+0	5.70386067E-1	0.00000000E+0
22	20/03/2023	18:59:08.877	0.00000000E+0	-5.23585992E+0	5.00000000E+0	6.04842949E-1	0.00000000E+0
24	20/03/2023	18:59:12.025	0.00000000E+0	-5.13116574E+0	5.00000000E+0	3.22843007E-1	0.00000000E+0
26	20/03/2023	18:59:15.273	0.00000000E+0	-5.02647155E+0	5.00000000E+0	4.70992295E-1	0.00000000E+0
28	20/03/2023	18:59:18.756	0.00000000E+0	-4.92177736E+0	5.00000000E+0	6.07263389E-1	0.00000000E+0
30	20/03/2023	18:59:21.811	0.00000000E+0	-4.81708317E+0	5.00000000E+0	3.95906511E-1	0.00000000E+0
32	20/03/2023	18:59:24.930	0.00000000E+0	-4.71238898E+0	5.00000000E+0	4.83273220E-1	0.00000000E+0
34	20/03/2023	18:59:27.945	0.00000000E+0	-4.60769479E+0	5.00000000E+0	6.49340823E-1	0.00000000E+0
36	20/03/2023	18:59:31.041	0.00000000E+0	-4.50300060E+0	5.00000000E+0	5.32613888E-1	0.00000000E+0
38	20/03/2023	18:59:34.213	0.00000000E+0	-4.39830641E+0	5.00000000E+0	6.53373029E-1	0.00000000E+0
40	20/03/2023	18:59:37.272	0.00000000E+0	-4.29361223E+0	5.00000000E+0	6.59271954E-1	0.00000000E+0
42	20/03/2023	18:59:40.312	0.00000000E+0	-4.18891804E+0	5.00000000E+0	5.75029325E-1	0.00000000E+0
44	20/03/2023	18:59:43.383	0.00000000E+0	-4.08422385E+0	5.00000000E+0	6.21142531E-1	0.00000000E+0
46	20/03/2023	18:59:46.460	0.00000000E+0	-3.97952966E+0	5.00000000E+0	5.31341846E-1	0.00000000E+0
