#Iteration	Date	Time	Chirp	Phase	RamanAxis	RatioMean	RatioStdDev
2	17/03/2023	16:44:58.338	0.00000000E+0	-6.28318531E+0	5.00000000E+0	3.37972317E-1	0.00000000E+0
4	17/03/2023	16:45:01.566	0.00000000E+0	-6.17849112E+0	5.00000000E+0	3.19091063E-1	0.00000000E+0
6	17/03/2023	16:45:04.724	0.00000000E+0	-6.07379693E+0	5.00000000E+0	3.15675246E-1	0.00000000E+0
8	17/03/2023	16:45:07.752	0.00000000E+0	-5.96910274E+0	5.00000000E+0	4.10979347E-1	0.00000000E+0
10	17/03/2023	16:45:10.874	0.00000000E+0	-5.86440855E+0	5.00000000E+0	6.86101938E-1	0.00000000E+0
12	17/03/2023	16:45:13.999	0.00000000E+0	-5.75971436E+0	5.00000000E+0	6.38177391E-1	0.00000000E+0
14	17/03/2023	16:45:17.031	0.00000000E+0	-5.65502017E+0	5.00000000E+0	5.66199926E-1	0.00000000E+0
16	17/03/2023	16:45:20.118	0.00000000E+0	-5.55032599E+0	5.00000000E+0	6.07356530E-1	0.00000000E+0
18	17/03/2023	16:45:23.199	0.00000000E+0	-5.44524830E+0	5.00000000E+0	3.20395430E-1	0.00000000E+0
20	17/03/2023	16:45:26.365	0.00000000E+0	-5.34055411E+0	5.00000000E+0	2.94807096E-1	0.00000000E+0
22	17/03/2023	16:45:29.476	0.00000000E+0	-5.23585992E+0	5.00000000E+0	4.95379561E-1	0.00000000E+0
24	17/03/2023	16:45:32.570	0.00000000E+0	-5.13116574E+0	5.00000000E+0	6.59150327E-1	0.00000000E+0
26	17/03/2023	16:45:35.680	0.00000000E+0	-5.02647155E+0	5.00000000E+0	5.90220328E-1	0.00000000E+0
28	17/03/2023	16:45:38.892	0.00000000E+0	-4.92177736E+0	5.00000000E+0	6.51218226E-1	0.00000000E+0
30	17/03/2023	16:45:42.006	0.00000000E+0	-4.81708317E+0	5.00000000E+0	6.52883365E-1	0.00000000E+0
32	17/03/2023	16:45:45.095	0.00000000E+0	-4.71238898E+0	5.00000000E+0	5.75921826E-1	0.00000000E+0
34	17/03/2023	16:45:48.271	0.00000000E+0	-4.60769479E+0	5.00000000E+0	5.06066808E-1	0.00000000E+0
36	17/03/2023	16:45:51.419	0.00000000E+0	-4.50300060E+0	5.00000000E+0	3.84592581E-1	0.00000000E+0
38	17/03/2023	16:45:54.512	0.00000000E+0	-4.39830641E+0	5.00000000E+0	6.20743304E-1	0.00000000E+0
40	17/03/2023	16:45:57.603	0.00000000E+0	-4.29361223E+0	5.00000000E+0	6.83944968E-1	0.00000000E+0
42	17/03/2023	16:46:00.784	0.00000000E+0	-4.18891804E+0	5.00000000E+0	5.16349785E-1	0.00000000E+0
44	17/03/2023	16:46:03.930	0.00000000E+0	-4.08422385E+0	5.00000000E+0	4.93649422E-1	0.00000000E+0
46	17/03/2023	16:46:06.965	0.00000000E+0	-3.97952966E+0	5.00000000E+0	6.71094286E-1	0.00000000E+0
48	17/03/2023	16:46:10.296	0.00000000E+0	-3.87445198E+0	5.00000000E+0	3.78490510E-1	0.00000000E+0
50	17/03/2023	16:46:13.466	0.00000000E+0	-3.76975779E+0	5.00000000E+0	6.12613666E-1	0.00000000E+0
52	17/03/2023	16:46:16.548	0.00000000E+0	-3.66506360E+0	5.00000000E+0	6.08337979E-1	0.00000000E+0
54	17/03/2023	16:46:19.660	0.00000000E+0	-3.56036941E+0	5.00000000E+0	6.24184616E-1	0.00000000E+0
56	17/03/2023	16:46:22.831	0.00000000E+0	-3.45567522E+0	5.00000000E+0	4.01750923E-1	0.00000000E+0
58	17/03/2023	16:46:26.027	0.00000000E+0	-3.35098103E+0	5.00000000E+0	3.23527039E-1	0.00000000E+0
60	17/03/2023	16:46:29.113	0.00000000E+0	-3.24628684E+0	5.00000000E+0	6.64825148E-1	0.00000000E+0
62	17/03/2023	16:46:32.214	0.00000000E+0	-3.14159265E+0	5.00000000E+0	6.26356962E-1	0.00000000E+0
64	17/03/2023	16:46:35.308	0.00000000E+0	-3.03689846E+0	5.00000000E+0	6.70460512E-1	0.00000000E+0
66	17/03/2023	16:46:38.405	0.00000000E+0	-2.93220428E+0	5.00000000E+0	3.35568304E-1	0.00000000E+0
68	17/03/2023	16:46:41.570	0.00000000E+0	-2.82751009E+0	5.00000000E+0	3.06165343E-1	0.00000000E+0
70	17/03/2023	16:46:44.739	0.00000000E+0	-2.72281590E+0	5.00000000E+0	3.26925970E-1	0.00000000E+0
72	17/03/2023	16:46:47.778	0.00000000E+0	-2.61812171E+0	5.00000000E+0	4.18157679E-1	0.00000000E+0
74	17/03/2023	16:46:50.931	0.00000000E+0	-2.51342752E+0	5.00000000E+0	6.64430836E-1	0.00000000E+0
76	17/03/2023	16:46:54.073	0.00000000E+0	-2.40873333E+0	5.00000000E+0	6.75306571E-1	0.00000000E+0
78	17/03/2023	16:46:57.247	0.00000000E+0	-2.30365565E+0	5.00000000E+0	3.23782175E-1	0.00000000E+0
80	17/03/2023	16:47:00.339	0.00000000E+0	-2.19896146E+0	5.00000000E+0	3.50621331E-1	0.00000000E+0
82	17/03/2023	16:47:03.431	0.00000000E+0	-2.09426727E+0	5.00000000E+0	4.69431103E-1	0.00000000E+0
84	17/03/2023	16:47:06.517	0.00000000E+0	-1.98957308E+0	5.00000000E+0	3.41053729E-1	0.00000000E+0
86	17/03/2023	16:47:09.691	0.00000000E+0	-1.88487889E+0	5.00000000E+0	4.99606589E-1	0.00000000E+0
88	17/03/2023	16:47:12.804	0.00000000E+0	-1.78018470E+0	5.00000000E+0	4.47082320E-1	0.00000000E+0
90	17/03/2023	16:47:15.895	0.00000000E+0	-1.67549052E+0	5.00000000E+0	4.74344099E-1	0.00000000E+0
92	17/03/2023	16:47:18.977	0.00000000E+0	-1.57079633E+0	5.00000000E+0	3.66588156E-1	0.00000000E+0
94	17/03/2023	16:47:22.070	0.00000000E+0	-1.46610214E+0	5.00000000E+0	4.61303279E-1	0.00000000E+0
96	17/03/2023	16:47:25.366	0.00000000E+0	-1.36140795E+0	5.00000000E+0	2.94136833E-1	0.00000000E+0
98	17/03/2023	16:47:28.513	0.00000000E+0	-1.25671376E+0	5.00000000E+0	3.16212153E-1	0.00000000E+0
100	17/03/2023	16:47:32.217	0.00000000E+0	-1.15201957E+0	5.00000000E+0	4.64683972E-1	0.00000000E+0
102	17/03/2023	16:47:35.294	0.00000000E+0	-1.04732538E+0	5.00000000E+0	3.28823864E-1	0.00000000E+0
104	17/03/2023	16:47:38.450	0.00000000E+0	-9.42631194E-1	5.00000000E+0	3.32067174E-1	0.00000000E+0
106	17/03/2023	16:47:41.520	0.00000000E+0	-8.37937005E-1	5.00000000E+0	2.99514477E-1	0.00000000E+0
108	17/03/2023	16:47:44.636	0.00000000E+0	-7.32859321E-1	5.00000000E+0	4.40754369E-1	0.00000000E+0
110	17/03/2023	16:47:47.796	0.00000000E+0	-6.28165133E-1	5.00000000E+0	4.28235344E-1	0.00000000E+0
112	17/03/2023	16:47:50.849	0.00000000E+0	-5.23470944E-1	5.00000000E+0	3.32050751E-1	0.00000000E+0
114	17/03/2023	16:47:54.024	0.00000000E+0	-4.18776755E-1	5.00000000E+0	6.07655171E-1	0.00000000E+0
116	17/03/2023	16:47:57.112	0.00000000E+0	-3.14082566E-1	5.00000000E+0	3.82363608E-1	0.00000000E+0
118	17/03/2023	16:48:00.283	0.00000000E+0	-2.09388378E-1	5.00000000E+0	3.06164631E-1	0.00000000E+0
120	17/03/2023	16:48:03.459	0.00000000E+0	-1.04694189E-1	5.00000000E+0	3.84874512E-1	0.00000000E+0
122	17/03/2023	16:48:06.613	0.00000000E+0	0.00000000E+0	5.00000000E+0	6.43488883E-1	0.00000000E+0
124	17/03/2023	16:48:09.792	0.00000000E+0	1.04694189E-1	5.00000000E+0	5.47625710E-1	0.00000000E+0
126	17/03/2023	16:48:13.027	0.00000000E+0	2.09388378E-1	5.00000000E+0	3.48519750E-1	0.00000000E+0
128	17/03/2023	16:48:16.155	0.00000000E+0	3.14082566E-1	5.00000000E+0	2.88040295E-1	0.00000000E+0
130	17/03/2023	16:48:19.306	0.00000000E+0	4.18776755E-1	5.00000000E+0	6.24999138E-1	0.00000000E+0
132	17/03/2023	16:48:22.494	0.00000000E+0	5.23470944E-1	5.00000000E+0	6.47501406E-1	0.00000000E+0
134	17/03/2023	16:48:25.651	0.00000000E+0	6.28165133E-1	5.00000000E+0	3.42218254E-1	0.00000000E+0
136	17/03/2023	16:48:28.793	0.00000000E+0	7.32859321E-1	5.00000000E+0	4.67622580E-1	0.00000000E+0
138	17/03/2023	16:48:32.010	0.00000000E+0	8.37937005E-1	5.00000000E+0	5.70000828E-1	0.00000000E+0
140	17/03/2023	16:48:35.133	0.00000000E+0	9.42631194E-1	5.00000000E+0	5.92935417E-1	0.00000000E+0
142	17/03/2023	16:48:38.301	0.00000000E+0	1.04732538E+0	5.00000000E+0	3.46253797E-1	0.00000000E+0
144	17/03/2023	16:48:41.391	0.00000000E+0	1.15201957E+0	5.00000000E+0	5.55506585E-1	0.00000000E+0
146	17/03/2023	16:48:44.558	0.00000000E+0	1.25671376E+0	5.00000000E+0	5.98692926E-1	0.00000000E+0
148	17/03/2023	16:48:47.724	0.00000000E+0	1.36140795E+0	5.00000000E+0	5.42647987E-1	0.00000000E+0
150	17/03/2023	16:48:50.825	0.00000000E+0	1.46610214E+0	5.00000000E+0	4.05784409E-1	0.00000000E+0
152	17/03/2023	16:48:53.891	0.00000000E+0	1.57079633E+0	5.00000000E+0	5.25359094E-1	0.00000000E+0
154	17/03/2023	16:48:57.074	0.00000000E+0	1.67549052E+0	5.00000000E+0	4.60834963E-1	0.00000000E+0
156	17/03/2023	16:49:00.159	0.00000000E+0	1.78018470E+0	5.00000000E+0	4.26239269E-1	0.00000000E+0
158	17/03/2023	16:49:03.302	0.00000000E+0	1.88487889E+0	5.00000000E+0	5.15134447E-1	0.00000000E+0
160	17/03/2023	16:49:06.372	0.00000000E+0	1.98957308E+0	5.00000000E+0	5.69217754E-1	0.00000000E+0
162	17/03/2023	16:49:09.507	0.00000000E+0	2.09426727E+0	5.00000000E+0	6.23460807E-1	0.00000000E+0
164	17/03/2023	16:49:12.683	0.00000000E+0	2.19896146E+0	5.00000000E+0	6.04657678E-1	0.00000000E+0
166	17/03/2023	16:49:15.811	0.00000000E+0	2.30365565E+0	5.00000000E+0	5.19362736E-1	0.00000000E+0
168	17/03/2023	16:49:18.979	0.00000000E+0	2.40873333E+0	5.00000000E+0	6.25307346E-1	0.00000000E+0
170	17/03/2023	16:49:22.077	0.00000000E+0	2.51342752E+0	5.00000000E+0	6.82531738E-1	0.00000000E+0
172	17/03/2023	16:49:25.235	0.00000000E+0	2.61812171E+0	5.00000000E+0	5.76409017E-1	0.00000000E+0
174	17/03/2023	16:49:28.414	0.00000000E+0	2.72281590E+0	5.00000000E+0	4.80993225E-1	0.00000000E+0
176	17/03/2023	16:49:31.597	0.00000000E+0	2.82751009E+0	5.00000000E+0	3.44155870E-1	0.00000000E+0
178	17/03/2023	16:49:34.842	0.00000000E+0	2.93220428E+0	5.00000000E+0	5.22807394E-1	0.00000000E+0
180	17/03/2023	16:49:38.080	0.00000000E+0	3.03689846E+0	5.00000000E+0	5.52229105E-1	0.00000000E+0
182	17/03/2023	16:49:41.448	0.00000000E+0	3.14159265E+0	5.00000000E+0	5.36321059E-1	0.00000000E+0
184	17/03/2023	16:49:45.001	0.00000000E+0	3.24628684E+0	5.00000000E+0	3.93788957E-1	0.00000000E+0
186	17/03/2023	16:49:48.344	0.00000000E+0	3.35098103E+0	5.00000000E+0	4.98490521E-1	0.00000000E+0
188	17/03/2023	16:49:51.686	0.00000000E+0	3.45567522E+0	5.00000000E+0	6.34418974E-1	0.00000000E+0
190	17/03/2023	16:49:54.903	0.00000000E+0	3.56036941E+0	5.00000000E+0	3.78202165E-1	0.00000000E+0
192	17/03/2023	16:49:58.071	0.00000000E+0	3.66506360E+0	5.00000000E+0	3.33146373E-1	0.00000000E+0
194	17/03/2023	16:50:01.272	0.00000000E+0	3.76975779E+0	5.00000000E+0	4.92787292E-1	0.00000000E+0
196	17/03/2023	16:50:04.447	0.00000000E+0	3.87445198E+0	5.00000000E+0	6.38222648E-1	0.00000000E+0
