#Iteration	Date	Time	STSX	STSY	RotationRateX	RotationRateY	FrCntX	FrCntY	TiptiltCmd1	TiptiltCmd2	TiptiltMonitor1	TiptiltMonitor2
1	17/03/2023	16:44:56.774	0.00000E+0	0.00000E+0	-9.10513E+1	-1.56463E+0	0.00000E+0	0.00000E+0	1.99936E+1	1.49716E+1	1.99912E+1	1.49723E+1
2	17/03/2023	16:44:58.338	0.00000E+0	0.00000E+0	5.44157E+0	7.18191E-2	0.00000E+0	0.00000E+0	2.11873E+1	1.37719E+1	2.11882E+1	1.37693E+1
3	17/03/2023	16:44:59.983	0.00000E+0	0.00000E+0	1.15002E+2	1.21346E+0	0.00000E+0	0.00000E+0	2.28813E+1	1.20928E+1	2.28836E+1	1.20927E+1
4	17/03/2023	16:45:01.566	0.00000E+0	0.00000E+0	-8.76937E+1	5.37492E-1	0.00000E+0	0.00000E+0	2.00126E+1	1.49012E+1	2.00127E+1	1.49003E+1
5	17/03/2023	16:45:03.205	0.00000E+0	0.00000E+0	1.03779E+1	5.62530E-2	0.00000E+0	0.00000E+0	2.11990E+1	1.37295E+1	2.11995E+1	1.37314E+1
6	17/03/2023	16:45:04.724	0.00000E+0	0.00000E+0	1.14938E+2	7.49470E-1	0.00000E+0	0.00000E+0	2.29255E+1	1.20554E+1	2.29235E+1	1.20557E+1
7	17/03/2023	16:45:06.241	0.00000E+0	0.00000E+0	-1.15293E+2	1.00121E+0	0.00000E+0	0.00000E+0	1.96721E+1	1.53141E+1	1.96718E+1	1.53154E+1
8	17/03/2023	16:45:07.752	0.00000E+0	0.00000E+0	8.25475E+1	6.81064E-1	0.00000E+0	0.00000E+0	2.23132E+1	1.26644E+1	2.23126E+1	1.26635E+1
9	17/03/2023	16:45:09.316	0.00000E+0	0.00000E+0	1.25183E+2	1.21261E+0	0.00000E+0	0.00000E+0	2.30422E+1	1.18740E+1	2.30418E+1	1.18724E+1
10	17/03/2023	16:45:10.874	0.00000E+0	0.00000E+0	-1.51565E+2	-5.04538E-1	0.00000E+0	0.00000E+0	1.90434E+1	1.58495E+1	1.90431E+1	1.58485E+1
11	17/03/2023	16:45:12.458	0.00000E+0	0.00000E+0	-9.74524E+1	-1.86358E+0	0.00000E+0	0.00000E+0	1.98052E+1	1.51067E+1	1.98046E+1	1.51055E+1
12	17/03/2023	16:45:13.999	0.00000E+0	0.00000E+0	1.47381E+2	-3.01873E-2	0.00000E+0	0.00000E+0	2.33425E+1	1.15878E+1	2.33420E+1	1.15879E+1
13	17/03/2023	16:45:15.520	0.00000E+0	0.00000E+0	-5.78789E+1	1.37286E+0	0.00000E+0	0.00000E+0	2.06501E+1	1.43164E+1	2.06521E+1	1.43165E+1
14	17/03/2023	16:45:17.031	0.00000E+0	0.00000E+0	-1.47173E+2	-1.26306E+0	0.00000E+0	0.00000E+0	1.91507E+1	1.58321E+1	1.91495E+1	1.58319E+1
