#Iteration	Date	Time	Chirp	Phase	RamanAxis	RTPhase	NFringe	Ratio
2	17/03/2023	16:44:58.338	0.00000000E+0	-6.28318531E+0	5.00000000E+0	6.21492316E+0	-2.51400000E+3	3.37972317E-1
4	17/03/2023	16:45:01.566	0.00000000E+0	-6.17849112E+0	5.00000000E+0	3.36133540E+0	-2.50100000E+3	3.19091063E-1
6	17/03/2023	16:45:04.724	0.00000000E+0	-6.07379693E+0	5.00000000E+0	5.61897163E+0	-2.49400000E+3	3.15675246E-1
8	17/03/2023	16:45:07.752	0.00000000E+0	-5.96910274E+0	5.00000000E+0	5.99633090E+0	-2.51800000E+3	4.10979347E-1
10	17/03/2023	16:45:10.874	0.00000000E+0	-5.86440855E+0	5.00000000E+0	3.20678684E+0	-2.50400000E+3	6.86101938E-1
12	17/03/2023	16:45:13.999	0.00000000E+0	-5.75971436E+0	5.00000000E+0	3.47638396E+0	-2.51000000E+3	6.38177391E-1
14	17/03/2023	16:45:17.031	0.00000000E+0	-5.65502017E+0	5.00000000E+0	3.37360725E+0	-2.51700000E+3	5.66199926E-1
16	17/03/2023	16:45:20.118	0.00000000E+0	-5.55032599E+0	5.00000000E+0	5.59289395E+0	-2.51100000E+3	6.07356530E-1
18	17/03/2023	16:45:23.199	0.00000000E+0	-5.44524830E+0	5.00000000E+0	3.76285487E+0	-2.49400000E+3	3.20395430E-1
20	17/03/2023	16:45:26.365	0.00000000E+0	-5.34055411E+0	5.00000000E+0	3.25855869E+0	-2.47600000E+3	2.94807096E-1
22	17/03/2023	16:45:29.476	0.00000000E+0	-5.23585992E+0	5.00000000E+0	9.41480709E-1	-2.48300000E+3	4.95379561E-1
24	17/03/2023	16:45:32.570	0.00000000E+0	-5.13116574E+0	5.00000000E+0	2.36501488E+0	-2.49600000E+3	6.59150327E-1
26	17/03/2023	16:45:35.680	0.00000000E+0	-5.02647155E+0	5.00000000E+0	6.24905423E+0	-2.51000000E+3	5.90220328E-1
28	17/03/2023	16:45:38.892	0.00000000E+0	-4.92177736E+0	5.00000000E+0	2.43366052E+0	-2.50000000E+3	6.51218226E-1
30	17/03/2023	16:45:42.006	0.00000000E+0	-4.81708317E+0	5.00000000E+0	5.97830663E+0	-2.50700000E+3	6.52883365E-1
32	17/03/2023	16:45:45.095	0.00000000E+0	-4.71238898E+0	5.00000000E+0	5.03567543E+0	-2.51400000E+3	5.75921826E-1
34	17/03/2023	16:45:48.271	0.00000000E+0	-4.60769479E+0	5.00000000E+0	4.02209763E+0	-2.50700000E+3	5.06066808E-1
